,prefix,input_text,target_text,doi
6448,,"There was no clear difference between groups for caesarean section (RR 0.91, 95% CI 0.78 to 1.07, 1728 women, four studies, evidence graded moderate), or in the duration of hospital stay for the mother after delivery of the baby (mean difference (MD) -0.16 days, 95% CI -0.46 to 0.15, two studies, 925 women, evidence graded moderate) or for the baby (MD -0.20 days, 95% CI -0.57 to 0.17, one study, 756 infants, evidence graded moderate).",هیچ تفاوت آشکاری بین زایمان زودهنگام برنامه‌ریزی شده و زایمان تاخیری روی تعداد زایمان‌های سزارین (چهار مطالعه، 1728 زن، شواهد با کیفیت متوسط)، یا طول دوره بستری در بیمارستان بعد از زایمان برای مادر (دو مطالعه، 925 زن، شواهد با کیفیت متوسط) یا برای نوزاد (یک مطالعه، 756 نوزاد؛ شواهد با کیفیت متوسط) وجود نداشت.,10.1002/14651858.CD009273.pub2
6449,,"Planned early delivery was associated with higher levels of respiratory distress syndrome (RR 2.24, 95% CI 1.20 to 4.18, three studies, 1511 infants), and NICU admission (RR 1.65, 95% CI 1.13 to 2.40, four studies, 1585 infants).",بیشتر نوزادانی که به صورت زودهنگام متولد شده بودند دارای مشکلات تنفسی بوده (سندرم زجر تنفسی (respiratory distress syndrome)؛ سه مطالعه، 1511 نوزاد)، یا در بخش مراقبت‌های ویژه نوزادان پذیرش شده بودند (چهار مطالعه، 1585 نوزاد).,10.1002/14651858.CD009273.pub2
6450,,"Planned early delivery was associated with lower risk of HELLP syndrome (RR 0.40, 95% CI 0.17 to 0.93, 1628 women; three studies) and severe renal impairment (RR 0.36, 95% CI 0.14 to 0.92, 100 women, one study).",تعداد کمتری از زنانی که به صورت زودهنگام زایمان کرده بودند دچار سندرم هلپ (سه مطالعه، 1628 زن) یا مشکلات کلیوی شدید (یک مطالعه، 100 زن) شدند.,10.1002/14651858.CD009273.pub2
6451,,"No studies attempted to blind participants or clinicians to group allocation, potentially introducing bias as women and staff would have been aware of the intervention and this may have affected aspects of care and decision-making.",هیچ مطالعه‌ای اقدام به کورسازی زنان یا متخصصان بالینی معالج آنها در گروه‌های گماشته شده در آنها نکرده بودند.,10.1002/14651858.CD009273.pub2
6452,,"No studies attempted to blind participants or clinicians to group allocation, potentially introducing bias as women and staff would have been aware of the intervention and this may have affected aspects of care and decision-making.",زنان و کادر درمانی از مداخله آگاهی داشتند و این ممکن بود ابعاد مراقبت و تصمیم‌گیری را متاثر ساخته باشد.,10.1002/14651858.CD009273.pub2
6453,,Further studies are needed to look at the different types of hypertensive diseases and the optimal timing of delivery for these conditions.,برای بررسی انواع مختلفی از اختلالات ناشی از فشار خون بالا به صورت مجزا به مطالعات بیشتری نیاز است.,10.1002/14651858.CD009273.pub2
6454,,We included randomised controlled trials (RCTs) comparing oral and IV fluoropyrimidine chemotherapy in patients treated with curative or palliative intent for CRC.,"ما 44 کارآزمایی تصادفی‌سازی و کنترل‌ شده را شامل 23,150 بیمار که به مقایسه فلوروپیریمیدین‌های خوراکی و IV پرداختند، شناسایی کردیم.",10.1002/14651858.CD008398.pub2
6455,,"All studies included male and female participants, and no studies included participants younger than 18 years of age.",تمامی مطالعات وارد ‌شده به مرور هر دو نوع بیماران مرد و زن را در برگرفته و هیچ مطالعه‌ای نبود که شامل افراد کمتر از 18 سال باشد.,10.1002/14651858.CD008398.pub2
6456,,"Patients treated with curative intent for CRC with neoadjuvant and/or adjuvant chemotherapy
• Disease-free survival (DFS): DFS did not differ between participants treated with oral versus IV fluoropyrimidines (hazard ratio (HR) 0.93, 95% confidence interval (CI) 0.87 to 1.00; seven studies, 8903 participants; moderate-quality evidence).",میان افراد مبتلا به CRC که با هدف بهبودی کامل درمان شدند، بقای بدون بیماری (disease-free survival; DFS) و بقای کلی (overall survival; OS) میان آن‌هایی که درمان خوراکی دریافت کردند، در مقابل آن‌هایی که درمان IV دریافت کردند، تفاوتی نداشت.,10.1002/14651858.CD008398.pub2
6457,,"Patients treated with palliative intent for inoperable advanced or metastatic CRC with chemotherapy
• Progression-free survival (PFS): Overall, PFS was inferior in participants treated with oral versus IV fluoropyrimidines (HR 1.06, 95% CI 1.02 to 1.11; 23 studies, 9927 participants; moderate-quality evidence).",در افراد مبتلا به CRC که سرطان آن‌ها به روش شیمی‌درمانی تسکینی درمان شد، در مجموع، آن‌هایی که درمان خوراکی دریافت کردند، دارای بقای بدون پیشرفت (progression-free survival; PFS) بدتری نسبت به بیمارانی بودند که درمان IV دریافت کردند.,10.1002/14651858.CD008398.pub2
6458,,"Whilst PFS was worse in participants treated with oral compared with IV fluoropyrimidines when UFT/Ftorafur or eniluracil with oral 5-fluorouracil (5-FU) was used, PFS did not differ between individuals treated with oral versus IV fluoropyrimidines when capecitabine, doxifluridine, or S-1 was used.",استفاده از دو فرمول از درمان خوراکی (UFT یا Ftorafur، و انیلوراسیل (eniluracil) با 5-فلوروراسیل (5-FU)) خوراکی منجر به بدتر شدن PFS در بیمارانی شد که در مقایسه با درمان IV، تحت درمان به روش خوراکی قرار گرفتند.,10.1002/14651858.CD008398.pub2
6459,,"• OS: Overall, OS did not differ between participants treated with oral versus IV fluoropyrimidines (HR 1.02, 95% CI 0.99 to 1.05; 29 studies, 12,079 participants; high-quality evidence).",OS میان بیماران درمان شده با فلوروپیریمیدین‌های خوراکی در مقابل نوع IV آن‌ها، تفاوتی نداشت.,10.1002/14651858.CD008398.pub2
6460,,We included six studies treating 310 participants (mean or median age 49 to 64 years) with various neuropathic pain conditions.,شش مطالعه را با 310 شرکت‌کننده مبتلا به شرایط مختلف درد نوروپاتیک پیدا کردیم.,10.1002/14651858.CD011209.pub2
6461,,"More participants reported adverse events with nortriptyline than with placebo, similar numbers with nortriptyline and other antidepressants (amitriptyline and chlorimipramine) and gabapentin, and slightly more with morphine (very low quality evidence).",افراد بیشتری با نورتریپتیلین نسبت به دارونما دچار عوارض جانبی شدند، اما این تعداد برای نورتریپتیلین و دیگر داروهای فعال مشابه بود (شواهد با کیفیت بسیار پائین).,10.1002/14651858.CD011209.pub2
6462,,Four studies randomising a total of 202 people with schizophrenia are included.,در نهایت چهار مطالعه با 202 فرد مبتلا به اسکیزوفرنی وارد مرور شد.,10.1002/14651858.CD010832.pub2
6463,,"Oral fluphenazine was compared with oral amisulpride, risperidone, quetiapine and olanzapine.",کارآزمایی‌ها فلوفنازین را با آمیسولپرید (amisulpride)، رسپریدون (risperidone)، کواتیاپین (quetiapine) یا الانزاپین (olanzapine) مقایسه کرده بودند.,10.1002/14651858.CD010832.pub2
6464,,No data were reported data for relapse; change in life skills; quality of life; extrapyramidal adverse effects; or cost-effectiveness.,گزارش داده‌های مربوط به عوارض جانبی ضعیف و ناچیز بود.,10.1002/14651858.CD010832.pub2
6465,,Diabetes is the commonest cause of chronic kidney disease (CKD).,دیابت شایع‌ترین علت بیماری مزمن کلیه (chronic kidney disease; CKD) است.,10.1002/14651858.CD011798.pub2
6466,,Glucose-lowering agents have been mainly studied in people with near-normal kidney function.,خطر بروز هیپوگلیسمی (قند خون پائین) افزایش می‌یابد.,10.1002/14651858.CD011798.pub2
6467,,"Nine studies compared sodium glucose co-transporter-2 (SGLT2) inhibitors to placebo; 13 studies compared dipeptidyl peptidase-4 (DPP-4) inhibitors to placebo; 2 studies compared glucagon-like peptide-1 (GLP-1) agonists to placebo; 8 studies compared glitazones to no glitazone treatment; 1 study compared glinide to no glinide treatment; and 4 studies compared different types, doses or modes of administration of insulin.",ما چه چیزی را به دست آوردیم؟,10.1002/14651858.CD011798.pub2
6468,,"In addition, 2 studies compared sitagliptin to glipizide; and 1 study compared each of sitagliptin to insulin, glitazars to pioglitazone, vildagliptin to sitagliptin, linagliptin to voglibose, and albiglutide to sitagliptin.","ما 44 مطالعه را شامل 13,036 نفر وارد مطالعه مروری کردیم.",10.1002/14651858.CD011798.pub2
6469,,"Compared to placebo, SGLT2 inhibitors probably reduce HbA1c (7 studies, 1092 participants: MD -0.29%, -0.38 to -0.19 (-3.2 mmol/mol, -4.2 to -2.2); I2 = 0%), fasting blood glucose (FBG) (5 studies, 855 participants: MD -0.48 mmol/L, -0.78 to -0.19; I2 = 0%), systolic blood pressure (BP) (7 studies, 1198 participants: MD -4.68 mmHg, -6.69 to -2.68; I2 = 40%), diastolic BP (6 studies, 1142 participants: MD -1.72 mmHg, -2.77 to -0.66; I2 = 0%), heart failure (3 studies, 2519 participants: RR 0.59, 0.41 to 0.87; I2 = 0%), and hyperkalaemia (4 studies, 2788 participants: RR 0.58, 0.42 to 0.81; I2 = 0%); but probably increase genital infections (7 studies, 3086 participants: RR 2.50, 1.52 to 4.11; I2 = 0%), and creatinine (4 studies, 848 participants: MD 3.82 μmol/L, 1.45 to 6.19; I2 = 16%) (all effects of moderate certainty evidence).",اکثر مطالعات انواع مختلفی را از داروها – مهارکننده‌های انتقال همزمان سدیم گلوکز-2 (sodium glucose co-transporter-2 (SGLT2))، مهارکننده‌های دی‌پپتیدیل پپتیداز-4 (dipeptidyl peptidase-4 (DPP-4))، آگونیست‌های پپتید-1 شبیه گلوکاگون (glucagon-like peptide-1 (GLP-1)) و گلیتازون‌ها (glitazones)، با عدم درمان مقایسه کردند.,10.1002/14651858.CD011798.pub2
6470,,"SGLT2 inhibitors may reduce weight (5 studies, 1029 participants: MD -1.41 kg, -1.8 to -1.02; I2 = 28%) and albuminuria (MD -8.14 mg/mmol creatinine, -14.51 to -1.77; I2 = 11%; low certainty evidence).",دو مطالعه به مقایسه داروی سیتاگلیپتین (sitagliptin) با گلیپیزاید (glipizide) پرداختند.,10.1002/14651858.CD011798.pub2
6471,,"SGLT2 inhibitors may have little or no effect on the risk of cardiovascular death, hypoglycaemia, acute kidney injury (AKI), and urinary tract infection (low certainty evidence).",مهارکننده‌های SGLT2 احتمالا سطوح گلوکز، فشار خون، نارسایی قلبی و سطوح بالای پتاسیم را کاهش، اما عفونت‌های تناسلی را افزایش و عملکرد کلیه را به میزان اندکی کاهش می‌دهد.,10.1002/14651858.CD011798.pub2
6472,,"Compared to placebo, DPP-4 inhibitors may reduce HbA1c (7 studies, 867 participants: MD -0.62%, -0.85 to -0.39 (-6.8 mmol/mol, -9.3 to -4.3); I2 = 59%) but may have little or no effect on FBG (low certainty evidence).",مهارکننده‌های SGLT2 ممکن است وزن بدن را کاهش دهند.,10.1002/14651858.CD011798.pub2
6473,,"Compared to placebo, GLP-1 agonists probably reduce HbA1c (7 studies, 867 participants: MD -0.53%, -1.01 to -0.06 (-5.8 mmol/mol, -11.0 to -0.7); I2 = 41%; moderate certainty evidence) and may reduce weight (low certainty evidence).",مهارکننده‌های DPP-4 ممکن است سطوح گلوکز را کاهش دهند.,10.1002/14651858.CD011798.pub2
6474,,"Compared to glipizide, sitagliptin probably reduces hypoglycaemia (2 studies, 551 participants: RR 0.40, 0.23 to 0.69; I2 = 0%; moderate certainty evidence).",آگونیست‌های GLP-1 احتمالا سطوح گلوکز را کاهش داده و ممکن است وزن بدن را نیز کم کنند.,10.1002/14651858.CD011798.pub2
6475,,Evidence concerning the efficacy and safety of glucose-lowering agents in diabetes and CKD is limited.,با توجه به سایر داروهای کاهنده گلوکز در مقایسه با سایر داروها یا عدم درمان به دلیل کمبود مطالعات، هیچ نتیجه‌گیری نمی‌توان به عمل آورد.,10.1002/14651858.CD011798.pub2
6476,,The safety profile for GLP-1 agonists is uncertain.,مهارکننده‌های SGLT2 و آگونیست‌های GLP-1 احتمالا برای کاهش سطح گلوکز سودمند هستند.,10.1002/14651858.CD011798.pub2
6477,,We considered all randomised controlled trials (RCTs) comparing a fixed 'short' duration of antibiotic therapy with a 'prolonged' course for HAP (including patients with VAP) in critically ill adults.,ما شواهد به دست آمده را از کارآزمایی‌های تصادفی‌سازی و کنترل شده‌ای (randomised controlled trials; RCTs) مرور کردیم که به مقایسه تاثیرات دوره درمانی کوتاه‌مدت با آنتی‌بیوتیک‌ها با یک دوره درمانی طولانی‌مدت برای بیماران بستری در واحد مراقبت‌های ویژه و مبتلا به پنومونی اکتسابی از بیمارستان (hospital-acquired pneumonia; HAP) پرداختند.,10.1002/14651858.CD007577.pub3
6478,,Pneumonia is the most common hospital-acquired infection affecting patients in the intensive care unit (ICU).,پنومونی با منشاء بیمارستانی، علت اصلی ابتلا به عفونت اکتسابی از‌ بیمارستان در واحد مراقبت‌های ویژه (intensive care unit; ICU) است.,10.1002/14651858.CD007577.pub3
6479,,"For patients with VAP, overall a short seven- or eight-day course of antibiotics compared with a prolonged 10- to 15-day course increased 28-day antibiotic-free days (two studies; N = 431; mean difference (MD) 4.02 days; 95% confidence interval (CI) 2.26 to 5.78) and reduced recurrence of VAP due to multi-resistant organisms (one study; N = 110; odds ratio (OR) 0.44; 95% CI 0.21 to 0.95), without adversely affecting mortality and other recurrence outcomes.",یافته اصلی ما برای بیماران مبتلا به VAP این بود که رابطه‌ای میان یک دوره درمانی هفت یا هشت روزه با آنتی‌بیوتیک‌ها و کاهش کلی در تجویز آنتی‌بیوتیک وجود داشت و عود پنومونی ناشی از ارگانیسم‌های مقاوم را در مقایسه با یک دوره درمانی 10 تا 15 روزه کاهش داد.,10.1002/14651858.CD007577.pub3
6480,,"One study found that a three-day course of antibiotic therapy for patients with suspected HAP but a low Clinical Pulmonary Infection Score (CPIS) was associated with a significantly lower risk of superinfection or emergence of antimicrobial resistance, compared with standard (prolonged) course therapy.",با این حال، در مواردی که VAP به دلیل نوع خاصی از ارگانیسم (باسیلوس گرم منفی غیر-تخمیر شده (non-fermenting Gram-negative bacillus)) ایجاد شد، که ریشه‌کنی آن با آنتی‌بیوتیک‌ها می‌تواند دشوار باشد، به نظر می‌رسید خطر عود پنومونی پس از یک دوره درمانی کوتاه‌مدت بالاتر بود. یک مطالعه نشان داد برای بیمارانی که ابتلا به HAP در آن‌ها با احتمال پائینی امکان‌پذیر بود، به نظر می‌رسید میان یک دوره درمانی کوتاه‌مدت (سه روزه) و شانس کمتر برای ابتلا به ارگانیسم‌های مقاوم یا عفونت‌های بعدی به دلیل یک ارگانیسم مقاوم، رابطه‌ای وجود داشت.,10.1002/14651858.CD007577.pub3
6481,,Glaucoma is a leading cause of irreversible blindness.,گلوکوم علت اصلی کوری غیر-قابل بازگشت است.,10.1002/14651858.CD012742.pub2
6482,,"We searched the Cochrane Central Register of Controlled Trials (CENTRAL), MEDLINE, Embase, CINAHL, PubMed (for epublications), LILACS, Transfusion Evidence Library, Web of Science CPCI-S and four international clinical trial registries on 20 November 2017.",ما تا 20 نوامبر 2017 به جست‌وجو در منابع علمی پزشکی پرداختیم.,10.1002/14651858.CD010801.pub3
6483,,"Transfusion of RBCs of shorter versus longer storage duration
Eleven trials (2249 participants) compared transfusion of RBCs of shorter versus longer storage duration.","یازده مطالعه (2249 شرکت‌کننده) به مقایسه ترانسفیوژن خون ذخیره‌ شده به مدت کوتاه‌تر در برابر ترانسفیوژن خون ذخیره‌ شده به مدت طولانی‌تر پرداختند و 11 مطالعه دیگر (40,588 شرکت‌کننده) ترانسفیوژن خون ذخیره‌ شده را به مدت کوتاه‌تر در برابر ترانسفیوژن خون ذخیره‌سازی‌ شده با مدت استاندارد در عمل بالینی مقایسه کردند.",10.1002/14651858.CD010801.pub3
6484,,The GRADE quality of evidence ranged from very low to moderate for our primary outcome of in-hospital and short-term mortality reported at different time points.,ما کیفیت شواهد مربوط به نتایج خود را ارزیابی کردیم، که از کیفیت بسیار پائین تا متوسط متغیر بود.,10.1002/14651858.CD010801.pub3
6485,,"Transfusion of RBCs of shorter versus longer storage duration probably leads to little or no difference in mortality at seven-day follow-up (risk ratio (RR) 1.42, 95% confidence interval (CI) 0.66 to 3.06; 1 trial, 3098 participants; moderate quality evidence) or 30-day follow-up (RR 0.85, 95%CI 0.50 to 1.45; 2 trials, 1121 participants; moderate quality evidence) in adults undergoing major elective cardiac or non-cardiac surgery.",در بزرگسالان تحت جراحی ماژور، ترانسفیوژن خون ذخیره‌ شده به مدت کوتاه‌تر در برابر خون ذخیره‌ شده به مدت طولانی‌تر، احتمالا منجر به تفاوت اندک یا بدون تفاوت در خطر مرگ‌ومیر تا 30 روز می‌شود، اما کیفیت شواهد متوسط است.,10.1002/14651858.CD010801.pub3
6486,,"The effect of RBCs of shorter versus longer storage duration on the risk of death in children with severe anaemia was also uncertain within 24 hours of transfusion (RR 1.50, 95% CI 0.43 to 5.25; 2 trials, 364 participants; very low quality evidence), or at 30-day follow-up (RR 1.40, 95% CI 0.45 to 4.31; 1 trial, 290 participants; low quality evidence).",در کودکان، ما مطمئن نبودیم که آیا ترانسفیوژن خون ذخیره‌ شده به مدت کوتاه‌تر منجر به افزایش یا کاهش خطر مرگ‌ومیر می‌شود، زیرا کیفیت شواهد بسیار پائین است.,10.1002/14651858.CD010801.pub3
6487,,"Transfusion of RBCs of shorter versus standard practice storage duration
Eleven trials (40,588 participants) compared transfusion of RBCs of shorter versus standard practice storage duration.",ترانسفیوژن خون ذخیره‌ شده به مدت کوتاه‌تر در برابر مدت زمان استاندارد خون ذخیره‌ شده,10.1002/14651858.CD010801.pub3
6488,,"Eight trials enrolled critically ill and non-critically ill adults, with most being hospitalised.",سه مطالعه نوزادان به شدت بدحال را به کار گرفتند.,10.1002/14651858.CD010801.pub3
6489,,"Transfusion of RBCs of shorter versus standard practice storage duration probably leads to little or no difference in adult in-hospital mortality (RR 1.05, 95% CI 0.97 to 1.14; 4 trials, 25,704 participants; moderate quality evidence), ICU mortality (RR 1.06, 95% CI 0.98 to 1.15; 3 trials, 13,066 participants; moderate quality evidence), or 30-day mortality (RR 1.04, 95% CI 0.96 to 1.13; 4 trials, 7510 participants;moderate quality evidence).",ترانسفیوژن خون با مدت زمان ذخیره‌سازی کمتر در برابر مدت زمان استاندارد ذخیره‌سازی احتمالا منجر به تفاوتی اندک یا عدم تفاوت در خطر مرگ‌ومیر در بزرگسالان در 30 روز پس از ترانسفیوژن می‌شود.,10.1002/14651858.CD010801.pub3
6490,,"Two trials in critically ill adults reported data on transfusion reactions: one observed no difference in acute transfusion reactions between arms (RR 0.67, 95% CI 0.19 to 2.36, 2413 participants), but the other observed more febrile nonhaemolytic reactions in the shorter storage duration arm (RR 1.48, 95% CI 1.13 to 1.95, 4919 participants).",دو مطالعه درباره بزرگسالان به شدت بدحال، اطلاعاتی را در مورد واکنش‌های جانبی ترانسفیوژن ارائه دادند، اما نتایج متناقضی داشتند.,10.1002/14651858.CD010801.pub3
6491,,Whether dipeptidyl-peptidase (DPP)-4 inhibitors or glucagon-like peptide (GLP)-1 analogues are able to prevent or delay T2DM and its associated complications in people at risk for the development of T2DM is unknown.,آیا داروهای کاهش‌دهنده سطح گلوکز، مهارکننده‌های DPP-4 (مانند لیناگلیپتین (linagliptin) یا ویلداگلیپتین (vildagliptin)) و آنالوگ‌های GLP-1 (مثل اگزناتاید (exenatide) یا لیراگلوتاید (liraglutide)) قادر به پیشگیری یا به تاخیر انداختن پیشرفت دیابت نوع 2 و عوارض مرتبط با آن در افرادی هستند که در معرض خطر ابتلا به دیابت نوع 2 قرار دارند؟,10.1002/14651858.CD012204.pub2
6492,,The duration of the intervention varied from 12 weeks to 160 weeks.,طول دوره درمان از 12 هفته تا 160 هفته متغیر بود.,10.1002/14651858.CD012204.pub2
6493,,"Altogether, 70/1472 (66%) participants regressed from intermediate hyperglycaemia to normoglycaemia compared with 268/738 (36%) participants in the placebo group.",از سوی دیگر، 970/1472 (66%) شرکت‌کننده تصادفی‌سازی شده به گروه لیراگلوتاید در مقایسه با 268/738 (%36) شرکت‌کننده تصادفی‌سازی شده به گروه دارونما به سطوح طبیعی گلوکز خون برگشتند.,10.1002/14651858.CD012204.pub2
6494,,"after 172 weeks) showed that five additional participants were diagnosed T2DM in the liraglutide group, compared with one participant in the placebo group.",این مطالعه برای 12 هفته دیگر بدون درمان ادامه یافت و پنج فرد دیگر نیز در گروه لیراگلوتاید در مقایسه با یک شرکت‌کننده در گروه دارونما، به دیابت مبتلا شدند.,10.1002/14651858.CD012204.pub2
6495,,"After 12-week treatment cessation, 740/1472 (50%) participants in the liraglutide group compared with 263/738 (36%) participants in the placebo group had normoglycaemia.",پس از 12 هفته بدون درمان، 740/1472 (50%) شرکت‌کننده در گروه لیراگلوتاید در مقایسه با 263/738 (36%) شرکت‌کننده در گروه دارونما سطوح طبیعی گلوکز داشتند.,10.1002/14651858.CD012204.pub2
6496,,"There were no data on non-fatal myocardial infarction, stroke, health-related quality of life or socioeconomic effects reported.",تاثیرات مداخله بر کیفیت زندگی مرتبط با سلامت متناقض بودند.,10.1002/14651858.CD012204.pub2
6497,,"Exercise may also slightly improve cancer site-specific quality of life and cognitive function, while it may result in little or no difference in health-related quality of life.",ما هم‌چنین تاثیرات کلی مانند کیفیت زندگی مرتبط با سلامت کلی، مختص سرطان و مرتبط با محل خاص سرطان را بررسی کردیم.,10.1002/14651858.CD005001.pub3
6498,,"For this 2015 update we included a total of 32 studies with 2626 randomised women, 8 studies from the original search and 24 studies from the updated search.",ما 32 مطالعه را که شامل 2626 زن بود، یافتیم.,10.1002/14651858.CD005001.pub3
6499,,"We found evidence that physical exercise during adjuvant treatment for breast cancer probably improves physical fitness (SMD 0.42, 95% confidence interval (CI) 0.25 to 0.59; 15 studies; 1310 women; moderate-quality evidence) and slightly reduces fatigue (SMD -0.28, 95% CI -0.41 to -0.16; 19 studies; 1698 women; moderate-quality evidence).",ترکیب نتایج این مطالعات نشان می‌دهد که تمرینات بدنی احتمالا آمادگی جسمانی و مقدار اندکی کاهش خستگی را بهبود می‌بخشد.,10.1002/14651858.CD005001.pub3
6500,,"Exercise probably leads to little or no difference in cancer-specific quality of life (SMD 0.12, 95% CI 0.00 to 0.25; 12 studies; 1012 women; moderate-quality evidence) and little or no difference in depression (SMD -0.15, 95% CI -0.30 to 0.01; 5 studies; 674 women; moderate-quality evidence).",این مطالعات هم‌چنین نشانگر این بود که تمرینات بدنی احتمالا منجر به بهبود اندک یا عدم بهبود در کیفیت زندگی مختص سرطان و افسردگی می‌شود.,10.1002/14651858.CD005001.pub3
6501,,"Exercise may lead to little or no improvement in health-related quality of life (MD 1.10, 95% CI -5.28 to 7.48; 1 study; 68 women; low-quality evidence), a slight improvement in cancer site-specific quality of life (MD 4.24, 95% CI -1.81 to 10.29; 4 studies; 262 women; low-quality evidence), and an improvement in cognitive function (MD -11.55, 95% CI -22.06 to -1.05; 2 studies; 213 women; low-quality evidence).",ورزش ممکن است عملکرد ذهنی را بهبود بخشد و اندکی باعث بهبود کیفیت زندگی خاص سرطان شود، اگرچه کیفیت شواهد برای هر دوی این پیامدها پائین بود.,10.1002/14651858.CD005001.pub3
6502,,"Exercise may lead to little or no improvement in health-related quality of life (MD 1.10, 95% CI -5.28 to 7.48; 1 study; 68 women; low-quality evidence), a slight improvement in cancer site-specific quality of life (MD 4.24, 95% CI -1.81 to 10.29; 4 studies; 262 women; low-quality evidence), and an improvement in cognitive function (MD -11.55, 95% CI -22.06 to -1.05; 2 studies; 213 women; low-quality evidence).",ورزش ممکن است باعث بهبود خفیف یا عدم بهبود در کیفیت زندگی مرتبط با سلامت شود، البته، کیفیت شواهد برای این پیامد پائین بود.,10.1002/14651858.CD005001.pub3
6503,,"Exercise during adjuvant treatment for breast cancer can be regarded as a supportive self care intervention that probably results in less fatigue, improved physical fitness, and little or no difference in cancer-specific quality of life and depression.",به نظر می‌رسد ورزش در طول درمان سرطان می‌تواند به کاهش خستگی و بهبود آمادگی فیزیکی کمک کند.,10.1002/14651858.CD005001.pub3
6504,,"Exercise may also slightly improve cancer site-specific quality of life and cognitive function, while it may result in little or no difference in health-related quality of life.",ورزش احتمالا در کیفیت زندگی مختص زندگی و افسردگی، بهبود اندک یا عدم بهبود ایجاد کند.,10.1002/14651858.CD005001.pub3
6505,,"Simple bone cysts, also known as a unicameral bone cysts or solitary bone cysts, are the most common type of benign bone lesion in growing children.",کیست‌های ساده استخوانی (کیست‌های استخوانی «unicameral» یا «تکی») شایع‌ترین نوع ناهنجاری (ضایعه) استخوانی غیر-سرطانی (خوش‌خیم) در کودکان در حال‌ رشد است.,10.1002/14651858.CD010847.pub3
6506,,Cysts may lead to repeated pathological fracture (fracture that occurs in an area of bone weakened by a disease process).,کیست باعث نازک شدن قشر استخوان (لایه خارجی و سفت استخوان) و شکستگی‌های متعدد پاتولوژیک (شکستگی‌هایی بدون ایجاد ترومای شدید در نقاط ضعیف استخوان) می‌شود.,10.1002/14651858.CD010847.pub3
6507,,"The main goals of treatment are to decrease the risk of pathological fracture, enhance cyst healing and resolve pain.",اهداف اصلی در درمان کیست‌های ساده استخوانی، کاهش خطر شکستگی پاتولوژیک، کمک به بهبود کیست و از بین بردن درد است.,10.1002/14651858.CD010847.pub3
6508,,This is an update of a Cochrane review first published in 2014.,این یک نسخه به‌روز شده از مرور اصیل است که در سال 2014 منتشر شد.,10.1002/14651858.CD010847.pub3
6509,,The only included trial is a multicentre RCT conducted at 24 locations in North America and India that compared bone marrow injection with steroid (methylprednisolone acetate) injection for treating simple bone cysts.,در این مطالعه، درمان‌های ارائه شده شامل تزریق مغز استخوان یا استروئید (متیل‌پردنیزولون استات (methylprednisolone acetate)) به داخل کیست ساده استخوانی بود.,10.1002/14651858.CD010847.pub3
6510,,The trial involved 90 children (mean age 9.5 years) and presented results for 77 children at two-year follow-up.,نتایج 77 کودک موجود بود.,10.1002/14651858.CD010847.pub3
6511,,"There was low quality evidence of a lack of difference between the two interventions at two years in functional outcome, based on the Activity Scale for Kids function score (0 to 100; higher scores equate to better outcome: MD -0.90; 95% CI -4.26 to 2.46) or in pain assessed using the Oucher pain score.",شواهد با کیفیت پائین، دو سال بعد از درمان، نشان داد که دو گروه درمانی، سطوح بالای مشابهی از عملکرد (اندازه‌گیری شده با مقیاس فعالیت برای امتیاز کودکان) و سطوح پائینی از درد (اندازه‌گیری شده با نمره Oucher) دارند.,10.1002/14651858.CD010847.pub3
6512,,"There was very low quality evidence of a lack of differences between the two interventions for adverse events: subsequent pathological fracture (9/39 versus 11/38; RR 0.80, 95% CI 0.37 to 1.70) or superficial infection (two cases in the bone marrow group).",شواهد با کیفیت بسیار پائین حاکی از عدم تفاوت بین دو مداخله برای حوادث جانبی، از جمله شکستگی پاتولوژیک بعد از درمان، وجود داشت.,10.1002/14651858.CD010847.pub3
6513,,"Overall, there is a lack of evidence to determine the best method for treating simple bone cysts in the long bones of children.",از این‌رو، در حال حاضر شواهد کافی برای مشخص کردن بهترین روش برای درمان کیست‌های استخوانی در استخوان‌های دراز کودکان وجود ندارد.,10.1002/14651858.CD010847.pub3
6514,,"It is uncertain whether booster courses improve retention of resuscitation knowledge (84 participants, very low quality evidence) but may improve procedural and behavioural skills (40 participants, very low quality evidence).",مشخص نیست که برنامه‌های احیا، دانش و مهارت‌های فراگیران را بلافاصله و میزان دانش را در شش ماه افزایش می‌دهند یا خیر، زیرا کیفیت شواهد بسیار پائین بود.,10.1002/14651858.CD009106.pub2
6515,,"It is uncertain whether booster courses improve retention of resuscitation knowledge (84 participants, very low quality evidence) but may improve procedural and behavioural skills (40 participants, very low quality evidence).",به‌طور مشابه، مشخص نیست تقویت‌کننده‌های احیای نوزادی به حفظ دانش یا انجام احیا به طور مناسب کمک می‌کنند یا خیر (کیفیت شواهد بسیار پائین بود).,10.1002/14651858.CD009106.pub2
6516,,"We evaluated whether cognitive rehabilitation for people with TBI improves return to work, independence in daily activities, community integration and quality of life.",آیا توان‌بخشی شناختی در افراد مبتلا به آسیب تروماتیک مغزی، بازگشت به کار، استقلال در فعالیت‌های روزانه، همبستگی در جامعه و کیفیت زندگی آنها را بهبود می‌بخشد؟,10.1002/14651858.CD007935.pub2
6517,,We included nine studies with 790 participants.,ما نه مطالعه را با 790 شرکت‌کننده وارد کردیم.,10.1002/14651858.CD007935.pub2
