,prefix,input_text,target_text,doi
13331,,It is uncertain whether information or education interventions as part of a complex intervention reduce patient anxiety and depression due to very low-certainty evidence.,"Para los pacientes, no se conoce si es la información o la educación la que reduce la ansiedad o la depresión, o mejora la calidad de vida relacionada con la salud.",10.1002/14651858.CD012471.pub2
13332,,"No studies reported severity of PTSD, or health-related quality of life.",Ningún estudio informó sobre el TEPT en pacientes.,10.1002/14651858.CD012471.pub2
13333,,"We used the GRADE approach and downgraded certainty of the evidence owing to study limitations, inconsistencies between results, and limited data from few small studies.","Se encontraron pocos estudios pequeños para esta revisión, que informaron datos limitados para muchos resultados de interés.",10.1002/14651858.CD012471.pub2
13334,,It is uncertain whether information or education interventions as part of a complex intervention reduce patient anxiety and depression due to very low-certainty evidence.,No se conoce si es efectiva la información o la educación debido a la evidencia de muy baja certeza.,10.1002/14651858.CD012471.pub2
13335,,"We are uncertain of the effects of information or education interventions given to adult ICU patients and their carers, as the evidence in all cases was of very low certainty, and our confidence in the evidence was limited.",No existe seguridad acerca de los efectos de las intervenciones de información o educación administradas a pacientes adultos de la UCI y sus cuidadores.,10.1002/14651858.CD012471.pub2
13336,,"We are uncertain of the effects of information or education interventions given to adult ICU patients and their carers, as the evidence in all cases was of very low certainty, and our confidence in the evidence was limited.","La evidencia fue de certeza muy baja, y la confianza en la evidencia fue limitada.",10.1002/14651858.CD012471.pub2
13337,,Ongoing studies may contribute more data and introduce more certainty when incorporated into future updates of the review.,Estos estudios pueden aportar evidencia adicional o mejorar la certeza de los resultados en las actualizaciones futuras de la revisión.,10.1002/14651858.CD012471.pub2
13338,,Chiropractors commonly use a combination of interventions to treat people with low-back pain (LBP).,Muchos pacientes con dolor lumbar buscan la atención de un quiropráctico.,10.1002/14651858.CD005427.pub2
13339,,"In this update, we added 39 studies, making a total of 58 studies (54 RCTs and four CBA studies), with 7188 participants.",Se incluyeron 58 estudios que incluyeron a 7188 participantes en total.,10.1002/14651858.CD002892.pub5
13340,,"We categorised interventions as cognitive-behavioural training (CBT) (n = 14), mental and physical relaxation (n = 21), combined CBT and relaxation (n = 6) and organisational interventions (n = 20).","Las intervenciones se categorizaron como entrenamiento cognitivo-conductual, relajación mental y física o modificación organizativa.",10.1002/14651858.CD002892.pub5
13341,,There is low-quality evidence that CBT and mental and physical relaxation reduce stress more than no intervention but not more than alternative interventions.,"Sin embargo, en tres estudios, los niveles de estrés fueron similares después de un ciclo de entrenamiento cognitivo-conductual comparado con otro entrenamiento que no se centró en el tratamiento del estrés sino en el contenido de la atención.",10.1002/14651858.CD002892.pub5
13342,,More randomised controlled trials are needed with at least 120 participants that compare the intervention to a placebo-like intervention.,Se necesitan estudios aleatorios con al menos 120 participantes y preferentemente una intervención de componente único.,10.1002/14651858.CD002892.pub5
13343,,The two published RCTs considered outcomes for 3348 mother-baby pairs allocated to either lactate or pH estimation of fetal blood samples when clinically indicated in labour.,"Esta revisión identificó dos estudios con 3348 pares madre-recién nacido, que compararon la prueba del lactato y del pH durante el trabajo de parto.",10.1002/14651858.CD006174.pub3
13344,,"There were no significant between-group differences in mode of birth or operative birth for non-reassuring fetal status, either for all women, or within the group where the fetal blood sample had been taken within 60 minutes of delivery (for example, caesarean section for all enrolled, RR 1.09, 95% CI 0.97 to 1.22, two studies, 3319 women; operative delivery for non-reassuring fetal status for all enrolled RR 1.02, 95% CI 0.93 to 1.11, one study, 2992 women).",No hubo diferencias en cuanto al número de mujeres a las que se les realizó cesárea o tuvieron un parto con fórceps o ventosa entre los dos grupos.,10.1002/14651858.CD006174.pub3
13345,,"When further testing to assess fetal well-being in labour is indicated, fetal scalp blood lactate estimation is more likely to be successfully undertaken than pH estimation.",Se concluye que es más probable que la prueba del lactato durante el trabajo de parto se realice con éxito que la prueba del pH.,10.1002/14651858.CD006174.pub3
13346,,Further randomised clinical trials with low risk of bias are needed to test the beneficial and harmful effects of weight reduction for NAFLD patients.,Se necesitan ensayos clínicos con asignación aleatoria bien diseñados para establecer el verdadero efecto de las medidas de reducción de peso identificadas en esta revisión.,10.1002/14651858.CD003619.pub3
13347,,"The long-term prognosis of development of fibrosis, mortality, and quality of life should be studied.","Se debe estudiar el pronóstico a largo plazo del desarrollo de fibrosis, de la mortalidad y de la calidad de vida modificadas por la reducción de peso.",10.1002/14651858.CD003619.pub3
13348,,Randomized controlled trials comparing concomitant radiotherapy (± surgery) with hydroxyurea versus radiotherapy (± surgery) for locally advanced cervix cancer.,Se evaluaron ocho ensayos que compararon la hidroxiurea y la radioterapia concomitantes con la radioterapia sola.,10.1002/14651858.CD003918.pub2
13349,,"It is important to establish the effectiveness of antibiotics and other treatments to eliminate infection, reduce recurrence, and prevent long-term kidney damage.","Existen dudas acerca de si el tratamiento con antibióticos puede ayudar a eliminar la infección, reducir la recurrencia o prevenir el daño renal.",10.1002/14651858.CD006943.pub2
13350,,This is an update of a review first published in 2002 and last updated in 2005.,Esta revisión actualiza la información publicada anteriormente en 2002 y 2005.,10.1002/14651858.CD003895.pub3
13351,,The unanticipated difficult airway is a potentially life-threatening event during anaesthesia or acute conditions.,Tener una vía aérea difícil de intubar es una situación potencialmente mortal.,10.1002/14651858.CD008874.pub2
13352,,Several bedside screening tests are used in clinical practice to identify those at high risk of difficult airway.,"Varias pruebas de cabecera rápidas se utilizan en la atención clínica habitual para identificar los pacientes con alto riesgo de vías aéreas difíciles, pero aún no está claro cuán exactas son.",10.1002/14651858.CD008874.pub2
13353,,"We updated this search in March 2018, but we have not yet incorporated these results.","(Se buscaron nuevos estudios en marzo de 2018, pero aún no se han incluido en la revisión).",10.1002/14651858.CD008874.pub2
13354,,"For difficult laryngoscopy, the summary sensitivity ranged from 0.22 (95% confidence interval (CI) 0.13 to 0.33; mouth opening test) to 0.67 (95% CI 0.45 to 0.83; upper lip bite test) and the summary specificity ranged from 0.80 (95% CI 0.74 to 0.85; modified Mallampati test) to 0.95 (95% CI 0.88 to 0.98; Wilson risk score).","Para la laringoscopia difícil, la sensibilidad promedio (porcentaje de vías aéreas difíciles identificadas correctamente) varió del 22% (prueba de apertura de la boca) al 63% (prueba de la mordida del labio superior).",10.1002/14651858.CD008874.pub2
13355,,The upper lip bite test for diagnosing difficult laryngoscopy provided the highest sensitivity compared to the other tests (P < 0.001).,La prueba de la mordida del labio superior tuvo la sensibilidad más alta de todas las pruebas consideradas.,10.1002/14651858.CD008874.pub2
13356,,"For difficult tracheal intubation, summary sensitivity ranged from 0.24 (95% CI 0.12 to 0.43; thyromental distance) to 0.51 (95% CI 0.40 to 0.61; modified Mallampati test) and the summary specificity ranged from 0.87 (95% CI 0.82 to 0.91; modified Mallampati test) to 0.93 (0.87 to 0.96; mouth opening test).","Para la inserción de tubos difíciles, la sensibilidad promedio varió del 24% (distancia tiromentoniana) al 51% (prueba de Mallampati modificada) y la especificidad promedio varió del 87% (prueba de Mallampati modificada) al 93% (prueba de apertura de la boca).",10.1002/14651858.CD008874.pub2
13357,,The modified Mallampati test had the highest sensitivity for diagnosing difficult tracheal intubation compared to the other tests (P < 0.001).,La prueba modificada de Mallampati tuvo la sensibilidad más alta de todas las pruebas consideradas.,10.1002/14651858.CD008874.pub2
13358,,"For difficult face mask ventilation, we could only estimate summary sensitivity (0.17, 95% CI 0.06 to 0.39) and specificity (0.90, 95% CI 0.81 to 0.95) for the modified Mallampati test.","Para la ventilación difícil con máscara facial (otra indicación de una vía aérea difícil), solo hubo datos suficientes para calcular una sensibilidad promedio del 17% y una sensibilidad del 90% para la prueba modificada de Mallampati.",10.1002/14651858.CD008874.pub2
13359,,"A pressure ulcer (PU), also referred to as a 'pressure injury', 'pressure sore', or 'bedsore' is defined as an area of localised tissue damage that is caused by unrelieved pressure, friction or shearing forces on any part of the body.","Las úlceras de decúbito, también llamadas lesión de decúbito y úlceras por presión son causadas por la presión, el frotamiento o la fricción en puntos óseos que soportan el peso del cuerpo (como las caderas, los talones y los codos).",10.1002/14651858.CD009958.pub2
13360,,"A pressure ulcer (PU), also referred to as a 'pressure injury', 'pressure sore', or 'bedsore' is defined as an area of localised tissue damage that is caused by unrelieved pressure, friction or shearing forces on any part of the body.","Una úlcera de decúbito se caracteriza por un área de lesión localizada en la piel o el tejido subyacente sobre una prominencia ósea, provocada por la presión o la fricción o una combinación de ambas.",10.1002/14651858.CD009958.pub2
13361,,We included three RCTs and one economic study representing a total of 502 randomised participants from acute and long-term care settings.,Se identificaron tres estudios que reclutaron a 502 personas.,10.1002/14651858.CD009958.pub2
13362,,"None of the trials reported on pain, or quality of life, and only one reported on cost.",Ningún ensayo informó sobre el dolor o la calidad de vida.,10.1002/14651858.CD009958.pub2
13363,,Some unwanted effects have also been reported with components of IE nutrition in critical care patients and it is unknown whether there would be detrimental effects by administering IE nutrition to patients who could require critical care support after their surgery.,"Las bebidas para mejorar la inmunidad sólo se probaron en pacientes quirúrgicos seleccionados y también se informaron algunos efectos no deseados al utilizar estas bebidas en pacientes de la unidad de cuidados intensivos; por lo tanto, no se conoce si habría efectos perjudiciales al administrar estas bebidas a los pacientes que potencialmente podrían requerir apoyo en unidades de cuidados intensivos después de la cirugía.",10.1002/14651858.CD008879.pub2
13364,,The study examined two doses of menaquinone (vitamin K2) over 3 months in healthy participants aged 40 to 65 years.,Éste incluyó 60 participantes de 40 a 65 años de edad.,10.1002/14651858.CD011148.pub2
13365,,"In terms of cardiovascular disease risk factors, no effects were seen for vitamin K2 on blood pressure or lipid levels, although the trial was small and findings are limited.","No se observaron diferencias en estos factores de riesgo entre los grupos de comparación, aunque este estudio fue pequeño y los resultados son limitados.",10.1002/14651858.CD011148.pub2
13366,,"The trial did not report on our primary outcomes (cardiovascular disease clinical events) as it was small, short term and conducted in healthy participants.",El ensayo no consideró las variables principales de evaluación cardiovasculares mortales y no mortales debido a que fue pequeño y a corto plazo.,10.1002/14651858.CD011148.pub2
13367,,"The very limited results of this review highlight the lack of evidence currently available to determine the effectiveness of vitamin K supplementation for the primary prevention of cardiovascular disease, and demonstrate the need for further high quality trials in this area.",Actualmente las pruebas son muy limitadas y se necesitan ensayos de alta calidad adicionales para poder determinar la efectividad de la administración de suplementos de vitamina K para la prevención de las EC.,10.1002/14651858.CD011148.pub2
13368,,To determine whether acupuncture is effective and safe for reducing hot flushes and improving the quality of life of menopausal women with vasomotor symptoms.,Pregunta de la revisión: ¿La acupuntura es segura y efectiva para reducir los sofocos y mejorar la calidad de vida de las mujeres menopáusicas con sofocos?,10.1002/14651858.CD007410.pub2
13369,,Hot flushes are the most common menopausal vasomotor symptom.,Antecedentes: Los sofocos son los síntomas más frecuentes relacionados con la perimenopausia y la menopausia.,10.1002/14651858.CD007410.pub2
13370,,"Hormone therapy (HT) has frequently been recommended for relief of hot flushes, but concerns about the health risks of HT have encouraged women to seek alternative treatments.",Se considera que la terapia de reemplazo hormonal (TRH) es el tratamiento más efectivo para los síntomas.,10.1002/14651858.CD007410.pub2
13371,,"When we compared acupuncture with sham acupuncture, there was no evidence of a significant difference in their effect on menopausal vasomotor symptoms.","Hallazgos clave: Cuando la acupuntura se comparó con la acupuntura simulada, no hubo evidencia de una diferencia de su efecto sobre los sofocos.",10.1002/14651858.CD007410.pub2
13372,,"When we compared acupuncture with no treatment there appeared to be a benefit from acupuncture, but acupuncture appeared to be less effective than HT.","Cuando la acupuntura se comparó con ningún tratamiento, pareció haber un efecto beneficioso de la acupuntura, pero la acupuntura fue menos efectiva que la TRH.",10.1002/14651858.CD007410.pub2
13373,,These findings should be treated with great caution as the evidence was low or very low quality and the studies comparing acupuncture versus no treatment or HT were not controlled with sham acupuncture or placebo HT.,Calidad de la evidencia: Estos hallazgos se deben tratar con gran cuidado porque la evidencia fue de calidad baja o muy baja y los estudios que compararon acupuntura con ningún tratamiento o TRH no se controlaron con acupuntura simulada ni TRH placebo.,10.1002/14651858.CD007410.pub2
13374,,Data on adverse effects were lacking.,Faltaron datos sobre los efectos adversos.,10.1002/14651858.CD007410.pub2
13375,,"Approximately one-fifth of women who develop early breast cancer have HER2-positive tumours, which if untreated, have a worse prognosis than HER2-negative tumours.",Las pacientes con cáncer de mama temprano pueden presentar tumores positivos o negativos a HER2.,10.1002/14651858.CD006243.pub2
13376,,"Trastuzumab significantly increased the risk of congestive heart failure (CHF: RR 5.11; 90% CI 3.00 to 8.72, P < 0.00001); and left ventricular ejection fraction decline (LVEF: RR 1.83; 90% CI 1.36 to 2.47, P = 0.0008).","Algunas pacientes en tratamiento desarrollan toxicidad cardíaca grave (es decir, insuficiencia cardíaca congestiva [ICC]).",10.1002/14651858.CD006243.pub2
13377,,To update the previously published review that examined the effects of music therapy or music medicine interventions (as defined by the authors) on anxiety and other outcomes in mechanically ventilated patients.,Se examinaron las pruebas sobre el efecto de las intervenciones con música comparadas con la atención estándar en la ansiedad y otros resultados en pacientes con asistencia respiratoria mecánica.,10.1002/14651858.CD006902.pub3
13378,,Mechanical ventilation often causes major distress and anxiety in patients.,"La asistencia respiratoria mecánica a menudo causa ansiedad y molestias considerables en los pacientes, lo cual da lugar a un riesgo mayor de complicaciones.",10.1002/14651858.CD006902.pub3
13379,,"Side effects of analgesia and sedation may lead to the prolongation of mechanical ventilation and, subsequently, to a longer length of hospitalization and increased cost.","Los efectos secundarios de la analgesia y la sedación pueden dar lugar a la prolongación de la asistencia respiratoria mecánica y, posteriormente, a una duración más larga de la hospitalización y a un mayor coste.",10.1002/14651858.CD006902.pub3
13380,,"Therefore, non-pharmacological interventions should be considered for anxiety and stress management.","Por lo tanto, se deben considerar las intervenciones no farmacológicas para la ansiedad y el tratamiento del estrés.",10.1002/14651858.CD006902.pub3
13381,,"Music interventions have been used to reduce anxiety and distress and improve physiological functioning in medical patients; however, their efficacy for mechanically ventilated patients needs to be evaluated.",Varios estudios han examinado el impacto de las intervenciones con música en la ansiedad y las respuestas fisiológicas en pacientes con asistencia respiratoria mecánica.,10.1002/14651858.CD006902.pub3
13382,,To update the previously published review that examined the effects of music therapy or music medicine interventions (as defined by the authors) on anxiety and other outcomes in mechanically ventilated patients.,Se necesitaba una revisión sistemática para medir la eficacia tanto de la musicoterapia como de las intervenciones con medicina musical.,10.1002/14651858.CD006902.pub3
13383,,Four studies examined the effects of music listening on hormone levels but the results were mixed and no conclusions could be drawn.,La mayoría de los estudios examinó los efectos de la escucha de música pregrabada.,10.1002/14651858.CD006902.pub3
13384,,"Findings indicated that listening to music consistently reduced respiratory rate and systolic blood pressure, suggesting a relaxation response.","Los resultados además indican que la escucha de música reduce de forma consistente la frecuencia respiratoria y la presión arterial sistólica, lo cual sugiere una respuesta de relajación.",10.1002/14651858.CD006902.pub3
13385,,Music listening did not improve oxygen saturation levels.,Escuchar música no produjo ningún daño.,10.1002/14651858.CD006902.pub3
13386,,We searched the Cochrane Pregnancy and Childbirth Group's Trials Register (30 April 2016) and reference lists of retrieved studies.,Se buscó la evidencia hasta el 30 de abril 2016.,10.1002/14651858.CD008968.pub3
13387,,"The study took place in 13 European countries, between 1993 and 2001.","El estudio se realizó en 13 países de Europa, entre 1993 y 2001.",10.1002/14651858.CD008968.pub3
13388,,"There was no clear difference in the primary outcomes of extended perinatal mortality (risk ratio (RR) 1.17, 95% confidence interval (CI) 0.67 to 2.04, one trial, 587 babies, moderate-quality evidence) or the composite outcome of death or disability at or after two years of age (RR 1.22, 95% CI 0.85 to 1.75, one trial, 573 babies, moderate-quality evidence) with immediate delivery compared to deferred delivery.","No hubo una diferencia clara entre el parto inmediato y el tardío en cuanto al número de niños que murieron (alrededor del momento del parto, o en los días y meses posteriores) (evidencia de calidad moderada).",10.1002/14651858.CD008968.pub3
13389,,"Some important outcomes were not reported, in particular infant admission to neonatal intensive care or special care facility, and respiratory distress syndrome.",No se informó sobre algunos resultados importantes como el traslado a la unidad de cuidados intensivos neonatales y los problemas respiratorios.,10.1002/14651858.CD008968.pub3
13390,,"Where there is uncertainty whether or not to deliver a preterm fetus with suspected fetal compromise, there seems to be no benefit to immediate delivery.","Para los fetos prematuros con presunto compromiso fetal e incertidumbre acerca de si dar a luz o no, no parece existir algún efecto beneficioso con el parto inmediato.",10.1002/14651858.CD008968.pub3
13391,,"Future trials should report all important outcomes, and should be adequately powered to detect differences in maternal and neonatal morbidity and mortality.",Los ensayos futuros deberían ser de alta calidad e informar sobre todos los resultados importantes.,10.1002/14651858.CD008968.pub3
13392,,"We found no robust evidence that supplements of any combination of potassium, magnesium or calcium reduce mortality, morbidity or BP in adults.","Esta revisión no encontró evidencia sólida que indique que las combinaciones de potasio, calcio o magnesio pueden reducir la hipertensión arterial (HA) en los adultos.",10.1002/14651858.CD004805.pub2
13393,,There was no report of adverse effects of hCG on mother or baby.,No hubo ningún informe sobre los efectos adversos de la GCh en la madre o el feto.,10.1002/14651858.CD007422.pub2
13394,,More good quality RCTs are urgently needed to assess the effects of hCG in threatened miscarriage.,Se necesita investigación adicional de buena calidad para estudiar el impacto de la GCh en el aborto espontáneo.,10.1002/14651858.CD007422.pub2
13395,,"To assess the effects of psychological interventions (psychotherapy, patient education, relaxation techniques) on health related quality of life, coping, emotional state and disease activity in IBD.","Esta revisión analizó el efecto de las intervenciones psicológicas en pacientes con enfermedades intestinales inflamatorias (enfermedad de Crohn y colitis ulcerosa) sobre la calidad de vida relacionada con la salud, el estado emocional y la actividad de la enfermedad.",10.1002/14651858.CD006913.pub2
13396,,No adverse events were reported in any of the included studies.,Ninguno de los estudios incluidos informó ningún efecto secundario de las intervenciones psicológicas.,10.1002/14651858.CD006913.pub2
13397,,"In adults, psychotherapy had no effect on quality of life at around 12 months (3 studies, 235 patients, SMD -0.07; 95% CI -0.33 to 0.19), emotional status (depression, 4 studies, 266 patients, SMD 0.03; 95% CI -0.22 to 0.27) or proportion of patients not in remission (5 studies, 287 patients, OR 0.85; 95% CI 0.48 to 1.48).","Según tres estudios en adultos, la psicoterapia no fue efectiva a los seis y 12 meses para todos los resultados (calidad de vida, estado emocional/depresión y actividad de la enfermedad/recaída).",10.1002/14651858.CD006913.pub2
13398,,There was no evidence for statistical heterogeneity or subgroup effects based on type of disease or intensity of the therapy.,No hubo diferencias por tipo de enfermedad (enfermedad de Crohn versus colitis ulcerosa) o intensidad de la terapia.,10.1002/14651858.CD006913.pub2
13399,,"In adolescents, there were positive short term effects of psychotherapy on most outcomes assessed including quality of life (2 studies, 71 patients, SMD 0.70; 95% CI 0.21 to 1.18) and depression (1 study, 41 patients, SMD -0.62; 95% CI -1.25 to 0.01).","En los adolescentes, hubo un efecto positivo pequeño para todos los resultados (calidad de vida, afrontamiento, depresión y ansiedad), pero sólo se informaron efectos a corto plazo en este grupo.",10.1002/14651858.CD006913.pub2
13400,,"Creation of an adhesion surrounding retinal breaks and lattice degeneration, with laser photocoagulation or cryotherapy, has been recommended as an effective means of preventing retinal detachment.","Debido a que los desgarros de retina y la degeneración reticular están asociados con el desprendimiento de retina, se ha propuesto el tratamiento de estas afecciones como una forma de prevenir el desprendimiento de retina. La terapia de láser o la crioterapia (congelación), o ambas, se utilizan a menudo con el objetivo de eliminar el líquido y el espacio entre las capas de la retina.",10.1002/14651858.CD003170.pub4
13401,,"Despite the high incidence of muscle weakness in individuals with amyotrophic lateral sclerosis (ALS) or motor neuron disease (MND), the effects of exercise in this population are not well understood.","La debilidad muscular es muy común en pacientes con esclerosis lateral amiotrófica (ELA), también conocida como enfermedad de la motoneurona (EMN).",10.1002/14651858.CD005229.pub3
13402,,To systematically review randomised and quasi-randomised studies of exercise for people with ALS or MND.,Esta revisión encontró sólo dos estudios aleatorizados de ejercicio en pacientes con ELA.,10.1002/14651858.CD005229.pub3
13403,,"After three months, when the results of the two trials were combined (43 participants), there was a significant mean improvement in the Amyotrophic Lateral Sclerosis Functional Rating Scale (ALSFRS) measure of function in favour of the exercise groups (mean difference 3.21, 95% confidence interval 0.46 to 5.96).","Al combinar los resultados de los dos ensayos (43 participantes), el ejercicio produjo una mayor mejoría promedio en la función (medida con una escala de medición específica de ELA) que la atención habitual.",10.1002/14651858.CD005229.pub3
13404,,"The included studies were too small to determine to what extent strengthening exercises for people with ALS are beneficial, or whether exercise is harmful.",Los estudios fueron demasiado pequeños para determinar hasta qué punto el ejercicio en los pacientes con ELA es beneficioso o si el ejercicio es perjudicial.,10.1002/14651858.CD005229.pub3
13405,,More research is needed.,Se necesitan más estudios de investigación.,10.1002/14651858.CD005229.pub3
13406,,This is not to say that currently used interventions are not effective.,Esto no significa que las intervenciones actuales no sean efectivas.,10.1002/14651858.CD004970.pub5
13407,,"Fluoroquinolones were more effective than beta-lactams (RR 1.22, 95% CI 1.13 to 1.31) for short-term bacteriological cure.","Las fluoroquinolonas probaron ser más efectivas que los betalactámicos para la curación bacteriológica a corto plazo, pero la significación de este hallazgo es dudosa.",10.1002/14651858.CD007182.pub2
13408,,Rashes were more frequent in patients treated with TMP-SMX than with nitrofurantoin or fluoroquinolones and in patients treated with beta-lactam drugs compared to fluoroquinolones.,Ocurrieron menos erupciones cutáneas en las pacientes tratadas con fluoroquinolonas.,10.1002/14651858.CD007182.pub2
13409,,Toremifene (TOR) and tamoxifen (TAM) can both be used as treatments for advanced breast cancer.,"El toremifeno (TOR), que también puede administrarse para el cáncer de mama avanzado, tiene un mecanismo similar al del TAM.",10.1002/14651858.CD008926.pub2
13410,,"The frequencies of most adverse events were also similar in the two groups, while headache seemed to occur less in the TOR group than in the TAM group (RR 0.14, 95% CI 0.03 to 0.74, P = 0.02).","Las frecuencias de la mayoría de los eventos adversos también fueron similares en ambos grupos, excepto que el número de cefaleas en el grupo de TOR fue de tan sólo una séptima parte con respecto al grupo de TAM.",10.1002/14651858.CD008926.pub2
13411,,TOR and TAM are equally effective and the safety profile of the former is at least not worse than the latter in the first-line treatment of patients with advanced breast cancer.,"Las pruebas de esta revisión indican que el TOR y el TAM son igualmente efectivos, y el perfil de seguridad del primero por lo menos no es peor que el del segundo como tratamiento de primera línea en pacientes con cáncer de mama avanzado.",10.1002/14651858.CD008926.pub2
13412,,"Thus, TOR may serve as a reasonable alternative to TAM when anti-oestrogens are applicable but TAM is not the preferred choice for some reason.","Por lo tanto, el TOR podría ser una alternativa razonable al TAM cuando se administran antiestrógenos; aunque, por algún motivo, el TAM no es la opción preferida.",10.1002/14651858.CD008926.pub2
13413,,"Creatine, a naturally-occurring nitrogenous organic acid involved in adenosine triphosphate (ATP) production, has been shown to increase survival in mouse models of amyotrophic lateral sclerosis (ALS), also known as motor neuron disease (MND).","La esclerosis lateral amiotrófica (ELA), también conocida como enfermedad de la motoneurona (EMN), es una enfermedad neurodegenerativa progresiva que causa parálisis generalizada y acorta la vida.",10.1002/14651858.CD005225.pub3
13414,,"Results from human trials, however, have been mixed.","Sin embargo, hasta el momento los ensayos en humanos han mostrado resultados contradictorios.",10.1002/14651858.CD005225.pub3
13415,,We included three trials involving 386 participants randomized to either creatine 5 to 10 g per day or placebo.,Esta revisión incluyó tres ensayos clínicos bien diseñados con un total de 386 participantes que recibieron creatina o placebo.,10.1002/14651858.CD005225.pub3
13416,,"Creatine was reportedly well-tolerated in all three included studies, with no evidence of renal failure or serious adverse events specifically attributable to creatine.","En general, la creatina fue bien tolerada sin efectos secundarios graves.",10.1002/14651858.CD005225.pub3
13417,,"In patients already diagnosed with clinically probable or definite ALS, creatine at doses ranging from 5 to 10 g per day did not have a statistically significant effect on survival, ALSFRS-R progression or percent predicted FVC progression.",Con el uso de diversos métodos estadísticos se encontró que la creatina en una dosis de 5 g a 10 g por día no mejoró la supervivencia relacionada con la ELA ni enlenteció la progresión de la ELA de forma significativa.,10.1002/14651858.CD005225.pub3
13418,,Electrical stimulation has been used with apparent success in the treatment of faecal incontinence.,La estimulación eléctrica directa de estos músculos se ha utilizado para intentar ayudar a las personas con incontinencia fecal.,10.1002/14651858.CD001310.pub2
13419,,"Premenstrual syndrome (PMS) is a common cause of physical, psychological and social problems in women of reproductive age.","El síndrome premenstrual (SPM) es una causa frecuente de problemas físicos, psicológicos y sociales en las mujeres en edad reproductiva.",10.1002/14651858.CD001396.pub3
13420,,"The key characteristic of PMS is the timing of symptoms, which occur only during the two weeks leading up to menstruation (the luteal phase of the menstrual cycle).",Los síntomas se producen durante el período previo a la menstruación y se alivian con el inicio de la misma.,10.1002/14651858.CD001396.pub3
13421,,"The most common side effects associated with a moderate dose of SSRIs were nausea (NNH = 7), asthenia or decreased energy (NNH = 9), somnolence (NNH = 13), fatigue (NNH = 14), decreased libido (NNH = 14) and sweating (NNH = 14).",Los efectos secundarios más frecuentes fueron las náuseas y la disminución de la energía.,10.1002/14651858.CD001396.pub3
13422,,"The overall quality of the evidence was low to moderate, the main weakness in the included studies being poor reporting of methods.",La calidad general de la evidencia se calificó como baja a moderada; la debilidad principal fue el informe deficiente de los métodos en los estudios incluidos.,10.1002/14651858.CD001396.pub3
13423,,Well-designed randomised controlled trials and prospective observational controlled studies are needed to establish the best prophylactic regimen and to assess the effectiveness of prophylactic clotting factor concentrates in adult patients.,"Se necesitan estudios adicionales para establecer el mejor régimen preventivo, es decir p.ej., el momento en que se inicia, la frecuencia de la dosificación, la dosis mínima efectiva.",10.1002/14651858.CD003429.pub4
13424,,RCTs comparing autologous bone marrow-derived cells with no cells in patients diagnosed with AMI were eligible.,Fueron elegibles para esta revisión los ensayos aleatorios que compararon las células derivadas de médula ósea con ninguna célula en los pacientes con diagnóstico de infarto de miocardio agudo.,10.1002/14651858.CD006536.pub4
13425,,"In addition, we searched several international and ongoing trial databases in March 2015 and handsearched relevant conference proceedings to January 2011.",Se realizaron búsquedas en las bases de datos hasta marzo 2015.,10.1002/14651858.CD006536.pub4
13426,,"We located 23 studies: two RCTs with 1414 workplaces, two CBAs with 9903 workplaces, one ITS with six outcome measurements, 12 panel studies and six qualitative studies with 310 participants.",Se encontraron 23 estudios.,10.1002/14651858.CD010183.pub2
13427,,The effects of inspections were inconsistent in seven studies: injury rates decreased or stayed at a similar level compared to no intervention at short and medium-term follow-up.,Otros cinco estudios similares aunque de calidad inferior presentaron resultados inconsistentes al momento del seguimiento a corto y a medio plazo.,10.1002/14651858.CD010183.pub2
13428,,"First inspections, follow-up inspections, complaint and accident inspections resulted in higher compliance rates compared to the average effect of any other type of inspections.",Las inspecciones específicas dieron lugar a tasas de cumplimiento mayores.,10.1002/14651858.CD010183.pub2
13429,,"In small firms, inspections with citations or with more penalties could result in fewer injuries or more compliance in the short term but not in the medium term.",Las inspecciones con sanciones podrían dar lugar a menos lesiones y a un mayor cumplimiento a corto plazo en las compañías pequeñas.,10.1002/14651858.CD010183.pub2
13430,,Longer inspections and more frequent inspections probably do not result in more compliance.,Las inspecciones de mayor duración y las inspecciones más frecuentes probablemente no dan lugar a un mayor cumplimiento.,10.1002/14651858.CD010183.pub2
13431,,"In two studies, there was no adverse effect of inspections on firm survival, employment or sales.",Dos estudios no encontraron un efecto perjudicial de las inspecciones sobre la vida útil de la compañía o el empleo.,10.1002/14651858.CD010183.pub2
13432,,Qualitative studies show that there is support for enforcement among workers.,Los estudios cualitativos revelaron que existe un apoyo al cumplimiento entre los trabajadores.,10.1002/14651858.CD010183.pub2
13433,,"However, workers doubt if the inspections are effective because inspections are rare and violations can be temporarily fixed to mislead inspectors.","Sin embargo, los trabajadores presentan dudas sobre si las inspecciones son efectivas debido a que las mismas son poco frecuentes y las violaciones pueden ser solucionadas de forma momentánea para desorientar a los inspectores.",10.1002/14651858.CD010183.pub2
13434,,There is evidence that inspections decrease injuries in the long term but not in the short term.,Se estableció la conclusión de que las inspecciones reducen las lesiones a largo plazo aunque probablemente no a corto plazo.,10.1002/14651858.CD010183.pub2
13435,,The quality of the evidence is low to very low and therefore these conclusions are tentative and can be easily changed by better future studies.,"Debido a que la calidad de la evidencia es baja, los estudios futuros pueden cambiar fácilmente las conclusiones.",10.1002/14651858.CD010183.pub2
