,prefix,input_text,target_text,doi
11312,,"There is no evidence of effect that remifentanil (PCA) was associated with an increased risk for newborns with Apgar scores less than seven at five minutes compared to epidural analgesia (RR 1.26, 95% CI 0.62 to 2.57, ccc 0.01, five trials, low-quality evidence) and no reliable conclusion might be reached compared to another opioid (IV) and compared to remifentanil (PCA, different regimen) both with zero events in all study arms (one trial, very-low quality evidence).","Les nouveau-nés n'étaient pas plus susceptibles d'avoir un faible score d'Apgar à cinq minutes après la naissance (cinq essais, 1322 nouveau-nés, preuves de faible qualité).",10.1002/14651858.CD011989.pub2
11313,,"There is evidence that remifentanil (PCA) was associated with a lower risk for the requirement of additional analgesia when compared to other opioids (IV/IM) (RR 0.57, 95% CI 0.40 to 0.81, three trials, moderate-quality evidence) and that it was associated with a higher risk compared to epidural analgesia (RR 9.27, 95% CI 3.73 to 23.03, ccc 0.01, six trials, moderate-quality evidence).",Le nombre de femmes nécessitant une césarienne n'était pas différent avec le rémifentanil (PCA) ou l'analgésie péridurale (preuves de qualité modérée).,10.1002/14651858.CD011989.pub2
11314,,"More research is needed on maternal and neonatal safety outcomes (maternal apnoea and respiratory depression, Apgar score) and on the optimal mode and regimen of remifentanil administration to provide highest efficacy with reasonable adverse effects for mothers and their newborns.","Des recherches supplémentaires sont nécessaires, en particulier concernant les effets secondaires du rémifentanil (PCA) pour les femmes et les nouveau-nés.",10.1002/14651858.CD011989.pub2
11315,,It is thought that gowns may help to prevent the spread of nosocomial infection and serve as a reminder to staff and visitors to wash their hands before contact with the infant.,Aucune preuve ne permet de recommander le port de blouse par le personnel pour prévenir la propagation des infections.,10.1002/14651858.CD003670
11316,,"We extracted data from included studies using a prepared checklist, including study characteristics and results.",Caractéristiques de l'étude et principaux résultats,10.1002/14651858.CD011716.pub2
11317,,One study showed an increase in exercise capacity as assessed by endurance time with supplemental oxygen.,Une étude a montré que les participants pouvaient faire de l'exercice plus longtemps avec de l'oxygène.,10.1002/14651858.CD011716.pub2
11318,,"We did not identify any studies that examined the effect of ambulatory oxygen on health-related quality of life, survival, costs or time to exacerbation or hospitalisation.","Aucune de ces études n'a examiné l'effet de l'oxygène sur la qualité de vie, la survie, le coût du traitement de l'oxygène ou ses effets sur les hospitalisations.",10.1002/14651858.CD011716.pub2
11319,,No study reported any adverse events.,Aucun événement indésirable n'a été signalé dans ces études.,10.1002/14651858.CD011716.pub2
11320,,"The quality of evidence for all three studies, as assessed by GRADE criteria, was low.",La qualité générale des preuves dans cette revue était faible.,10.1002/14651858.CD011716.pub2
11321,,"Rotaviruses cause viral gastroenteritis and result in more deaths from diarrhoea in children under 5 years of age than any other single agent, particularly in low- and middle-income countries.",La diarrhée provoquée par le rotavirus est cause de mortalité et de morbidité chez les jeunes enfants.,10.1002/14651858.CD002848.pub2
11322,,To assess the effectiveness of culturally appropriate health education for people in ethnic minority groups with type 2 diabetes mellitus.,Une éducation à la santé en cas de diabète culturellement adéquate donne-t-elle de meilleurs résultats que les « soins habituels » dans le cas de personnes atteintes de diabète de type 2 qui appartiennent à une minorité ethnique ?,10.1002/14651858.CD006424.pub3
11323,,Ethnic minority groups in upper-middle-income and high-income countries tend to be socioeconomically disadvantaged and to have a higher prevalence of type 2 diabetes than is seen in the majority population.,"Dans les pays à revenus moyens et élevés, les groupes ethniques minoritaires présentent souvent une plus forte prévalence du diabète de type 2 que la population locale.",10.1002/14651858.CD006424.pub3
11324,,We selected randomised controlled trials (RCTs) of culturally appropriate health education for people over 16 years of age with type 2 diabetes mellitus from named ethnic minority groups residing in upper-middle-income or high-income countries.,"Cette revue mise à jour a relevé dans la littérature mondiale 33 essais contrôlés randomisés (ECR) portant sur l'éducation à la santé culturellement adéquate à propos du diabète et répondant aux critères de sélection (participants appartenant à un groupe ethnique minoritaire dans un pays à revenu intermédiaire à élevé, âgés de plus de 16 ans, porteurs d'un diabète de type 2 diagnostiqué et bénéficiant d'une intervention d'éducation de santé culturellement adéquate).",10.1002/14651858.CD006424.pub3
11325,,Neutral effects on health-related quality of life measures were noted and there was a general lack of reporting of adverse events in most studies — the other two primary outcomes for this review.,"Des effets neutres ont été observés pour la qualité de vie liée à la santé, les lipides du sang (cholestérol et autres), la tension artérielle et le poids.",10.1002/14651858.CD006424.pub3
11326,,A new combination of dexketoprofen (a nonsteroidal anti-inflammatory drug) plus tramadol (an opioid) has been tested in acute postoperative pain conditions.,"Cette revue a porté sur une nouvelle combinaison à dose fixe de deux analgésiques, un anti-inflammatoire non stéroïdien (dexkétoprofène) et un opioïde (tramadol).",10.1002/14651858.CD012232.pub2
11327,,We also collected information on the number of participants with at least 50% of the maximum possible pain relief over six hours for dexketoprofen alone and tramadol alone.,Le principal critère de jugement a été le nombre de participants ayant obtenu au moins la moitié du soulagement maximal possible de la douleur au cours des six premières heures après la prise des comprimés.,10.1002/14651858.CD012232.pub2
11328,,"In the single dose study, 11% of participants experienced adverse events with dexketoprofen 25 mg plus tramadol 75 mg, which were mostly mild or moderate nausea, vomiting, or dizziness, and typical with these medicines.",Les trois études rapportaient le principal critère de jugement pour le dexkétoprofène à 25 mg associé au tramadol à 75 mg. Il y avait 748 participants dans la comparaison avec le placebo.,10.1002/14651858.CD012232.pub2
11329,,"In the single dose study, 11% of participants experienced adverse events with dexketoprofen 25 mg plus tramadol 75 mg, which were mostly mild or moderate nausea, vomiting, or dizziness, and typical with these medicines.","Environ une personne sur dix a eu des effets secondaires avec le dexkétoprofène à 25 mg associé au tramadol à 75 mg. Il s'agissait principalement de nausées, de vomissements et d'étourdissements, d'intensité légère à modérée, qui sont typiques de ces médicaments.",10.1002/14651858.CD012232.pub2
11330,,We assessed the quality of the evidence using GRADE and created a 'Summary of findings' table.,Qualité des données probantes,10.1002/14651858.CD012232.pub2
11331,,"All tests (instrumental, Lachman, pivot shift) for static stability consistently showed that PT reconstruction resulted in a more statically stable knee compared with HT reconstruction.",Tous les tests de stabilité du genou étaient favorables aux greffes de tendon rotulien.,10.1002/14651858.CD005960.pub2
11332,,"Conversely, patients experienced more anterior knee problems, especially with kneeling, after PT reconstruction.","À l'inverse, les patients présentaient davantage de douleurs antérieures du genou et de difficultés à s'agenouiller après une greffe de tendon rotulien.",10.1002/14651858.CD005960.pub2
11333,,"Diarrhoeal diseases are a leading cause of mortality and morbidity, especially among young children in low-income countries, and are associated with exposure to human excreta.","La diarrhée est une cause majeure de décès et de maladie, en particulier chez les jeunes enfants de pays à faibles revenus.",10.1002/14651858.CD007180.pub2
11334,,This review provides some evidence that interventions to improve excreta disposal are effective in preventing diarrhoeal disease.,Ces essais apportaient des preuves indiquant que les interventions visant à éliminer les excréments étaient efficaces pour prévenir les maladies diarrhéiques.,10.1002/14651858.CD007180.pub2
11335,,"We included 11 trials (559 participants) in the review, and seven trials (249 participants) in the analysis: 140 participants received epidural analgesia and 109 received systemic analgesia.",Nous avons inclus 11 essais avec 559 participants dans la revue et 7 essais avec 249 participants dans l'analyse.,10.1002/14651858.CD012819.pub2
11336,,Three trials included in the analysis contained some participants older than 18 years.,Trois des essais inclus dans l'analyse comprenaient des participants de plus de 18 ans.,10.1002/14651858.CD012819.pub2
11337,,There is moderate- and low-quality evidence that there may be a small additional reduction in pain up to 72 hours after surgery with epidural analgesia compared with systemic analgesia.,Il pourrait y avoir une légère réduction supplémentaire de la douleur jusqu'à 72 heures après la chirurgie avec l'analgésie épidurale par rapport à l'analgésie systémique.,10.1002/14651858.CD012819.pub2
11338,,Two very small studies showed epidural analgesia with local anaesthetic alone may accelerate the return of gastrointestinal function.,Deux très petites études ont montré que l'analgésie épidurale avec anesthésie locale seule peut avoir accéléré le retour de la fonction intestinale.,10.1002/14651858.CD012819.pub2
11339,,"It was unclear whether there was a difference in parent satisfaction for epidural analgesia with an opioid alone (MD 0.60, 95% CI –0.81 to 2.01; 1 trial, 27 participants; very low-quality evidence).","Toutefois, il n'était pas clair si leurs parents étaient plus satisfaits de l'analgésie épidurale ou l'analgésie systémique.",10.1002/14651858.CD012819.pub2
11340,,We rated the quality of the evidence according to the GRADE scale.,Qualité des données probantes,10.1002/14651858.CD012819.pub2
11341,,"No studies on vitamin supplementation and allergen-free diets were analysed as none met the eligibility criteria, mainly due to lack of clinical outcomes.",Aucune étude sur des suppléments de vitamines et d'antioxydants n'a été trouvée qui remplisse nos critères.,10.1002/14651858.CD004192.pub3
11342,,"However, the data that are available are insufficient to assess a real benefit or harm from PUFA supplementation because of their uncertain quality.",Les données disponibles sont insuffisantes pour évaluer un bénéfice ou un préjudice potentiel quelconque pouvant résulter de la supplémentation en AGPI.,10.1002/14651858.CD004192.pub3
11343,,"Worldwide, indigenous groups are disproportionately represented in the severe end of the asthma spectrum.",Les populations autochtones asthmatiques à travers le monde sont représentées de manière exagérée dans les stades les plus sévères de la maladie asthmatique.,10.1002/14651858.CD006344.pub3
11344,,"Appropriate models of care are important in the successful delivery of services, and are likely contributors to improved outcomes for people with asthma.","Des modèles de soins adaptés sont importants pour apporter un service efficace, et contribuent probablement à l'amélioration des résultats des personnes asthmatiques.",10.1002/14651858.CD006344.pub3
11345,,"To determine whether involvement of an Indigenous healthcare worker (IHW) in comparison to absence of an IHW in asthma education programs, improves asthma related outcomes in indigenous children and adults with asthma.","Dans cette revue, nous avons cherché à savoir si la participation d'un travailleur de la santé autochtone (TSA) aux programmes de formation en matière d'asthme (par rapport à l'absence de TSA) améliorait les critères de jugement liés à l'asthme chez les adultes et les enfants autochtones asthmatiques.",10.1002/14651858.CD006344.pub3
11346,,"Nevertheless, given the complexity of health outcomes and culture as well as the importance of self-determination for indigenous peoples, the practice of including IHW in asthma education programs for indigenous children and adults with asthma is justified, but should be subject to further randomised controlled trials.","Toutefois, compte tenu de la complexité des résultats cliniques et des aspects culturels, ainsi que de l'importance de l'auto-détermination chez les populations autochtones, la pratique consistant à impliquer un TSA dans les programmes de formation en matière d'asthme destinés aux adultes et enfants autochtones asthmatiques est justifiée, mais devrait faire l'objet d'autres essais contrôlés randomisés.",10.1002/14651858.CD006344.pub3
11347,,Coronary artery disease (CAD) contributes to half of mortalities caused by CVD.,La coronaropathie contribue à la moitié des décès de cause cardiovasculaire (cardiaque ou vaisseaux sanguins).,10.1002/14651858.CD012318.pub2
11348,,"We identified 31 studies (44 reports) including 27,071 participants and two ongoing studies.",Nous avons aussi identifié deux études en cours.,10.1002/14651858.CD012318.pub2
11349,,Ten studies were found including 366 patients in total.,"Dix études ont été trouvées, portant sur un total de 366 patients.",10.1002/14651858.CD009694.pub2
11350,,"To update the evidence assessing the effects of any intervention used to prevent and treat low-back pain, pelvic pain or both during pregnancy.","Nous avons examiné les preuves concernant les effets de tous les traitements utilisés pour prévenir ou traiter les lombalgies, les douleurs pelviennes ou les deux pendant la grossesse.",10.1002/14651858.CD001139.pub4
11351,,"The two conditions may occur separately or together (low-back and pelvic pain) and typically increase with advancing pregnancy, interfering with work, daily activities and sleep.","Cette douleur peut perturber les activités quotidiennes, les activités du travail et le sommeil des femmes enceintes.",10.1002/14651858.CD001139.pub4
11352,,"We included 34 RCTs examining 5121 pregnant women, aged 16 to 45 years and, when reported, from 12 to 38 weeks' gestation.","Nous avons inclus 34 études randomisées dans la mise à jour de cette revue, pour un total de 5121 femmes enceintes, âgées de 16 à 45 ans.",10.1002/14651858.CD001139.pub4
11353,,"We included 34 RCTs examining 5121 pregnant women, aged 16 to 45 years and, when reported, from 12 to 38 weeks' gestation.",Les femmes avaient entre 12 et 38 semaines de grossesse.,10.1002/14651858.CD001139.pub4
11354,,"All interventions were added to usual prenatal care and, unless noted, were compared with usual prenatal care.",Tous les traitements ont été ajoutés aux soins prénataux habituels et ont été comparés avec les soins habituels seuls dans 23 études.,10.1002/14651858.CD001139.pub4
11355,,"For pelvic pain
Results from a meta-analysis provided low-quality evidence (study design limitations, imprecision) of no significant difference in the number of women reporting pelvic pain between group exercise, added to information about managing pain, and usual prenatal care (RR 0.97; 95% CI 0.77 to 1.23; participants = 374; studies = two).",Deux études ont mis en évidence que les femmes ayant participé à des séances d'exercice en groupe et ayant reçu des informations concernant la prise en charge de leur douleur ne rapportaient aucune différence de leurs douleurs pelviennes par rapport aux femmes ayant reçu les soins prénataux habituels.,10.1002/14651858.CD001139.pub4
11356,,"For low-back and pelvic pain
Results from meta-analyses provided moderate-quality evidence (study design limitations) that: an eight- to 12-week exercise program reduced the number of women who reported low-back and pelvic pain (RR 0.66; 95% CI 0.45 to 0.97; participants = 1176; studies = four); land-based exercise, in a variety of formats, significantly reduced low-back and pelvic pain-related sick leave (RR 0.76; 95% CI 0.62 to 0.94; participants = 1062; studies = two).",Lombalgie et douleurs pelviennes,10.1002/14651858.CD001139.pub4
11357,,"For low-back and pelvic pain
Results from meta-analyses provided moderate-quality evidence (study design limitations) that: an eight- to 12-week exercise program reduced the number of women who reported low-back and pelvic pain (RR 0.66; 95% CI 0.45 to 0.97; participants = 1176; studies = four); land-based exercise, in a variety of formats, significantly reduced low-back and pelvic pain-related sick leave (RR 0.76; 95% CI 0.62 to 0.94; participants = 1062; studies = two).",Les résultats combinés de quatre études (1176 femmes) ont montré qu'un programme d'exercice de huit à 12 semaines réduisait le nombre de femmes ayant rapporté des lombalgies et des douleurs pelviennes.,10.1002/14651858.CD001139.pub4
11358,,"For low-back and pelvic pain
Results from meta-analyses provided moderate-quality evidence (study design limitations) that: an eight- to 12-week exercise program reduced the number of women who reported low-back and pelvic pain (RR 0.66; 95% CI 0.45 to 0.97; participants = 1176; studies = four); land-based exercise, in a variety of formats, significantly reduced low-back and pelvic pain-related sick leave (RR 0.76; 95% CI 0.62 to 0.94; participants = 1062; studies = two).","L'exercice physique, dans une multitude de formats, a également réduit le degré des lombalgies et des douleurs pelviennes associées aux congés de maladie dans deux études (1062 femmes).",10.1002/14651858.CD001139.pub4
11359,,"Low-quality evidence (study design limitations, imprecision) also suggested no significant differences in the number of women reporting low-back pain between group exercise, added to information about managing pain, versus usual prenatal care (risk ratio (RR) 0.97; 95% CI 0.80 to 1.17; participants = 374; studies = two).","Cependant, deux autres études (374 femmes) ont constaté que la combinaison d'exercice et d'enseignement n'était pas plus efficace pour prévenir les douleurs pelviennes ou les lombalgies que les soins prénataux habituels.",10.1002/14651858.CD001139.pub4
11360,,"Evidence from single studies suggests that acupuncture or craniosacral therapy improves pregnancy-related pelvic pain, and osteomanipulative therapy or a multi-modal intervention (manual therapy, exercise and education) may also be of benefit.","Les résultats ont suggéré que la thérapie craniosacrale, la thérapie ostéomanipulative ou une intervention multimodale (la thérapie manuelle, l'exercice et l'enseignement) pourraient être bénéfiques.",10.1002/14651858.CD001139.pub4
11361,,"There is low-quality evidence that exercise (any exercise on land or in water), may reduce pregnancy-related low-back pain and moderate- to low-quality evidence suggesting that any exercise improves functional disability and reduces sick leave more than usual prenatal care.",Il existe des preuves de faible qualité qui suggèrent que l'exercice physique améliore le degré de la douleur et l'invalidité pour les femmes présentant des lombalgies et des preuves de qualité modérée que l'exercice physique entraîne moins de congés de maladie et moins de femmes rapportant des douleurs chez les patientes souffrant de lombalgies et de douleurs pelviennes.,10.1002/14651858.CD001139.pub4
11362,,The participants were of any age with and without cardiovascular disease and the trials studied cerivastatin effects within a treatment period of three to 12 weeks.,Les essais ont duré entre trois et douze semaines.,10.1002/14651858.CD012501.pub2
11363,,The participants were of any age with and without cardiovascular disease and the trials studied cerivastatin effects within a treatment period of three to 12 weeks.,"Les participants pouvaient être inclus quel que soit leur âge, leur sexe et qu'ils soient atteints ou non de maladie cardiovasculaire.",10.1002/14651858.CD012501.pub2
11364,,"Fifty trials (19 RCTs and 31 before-and-after studies) evaluated the dose-related efficacy of cerivastatin in 12,877 participants who had their LDL cholesterol measured.","Le cholestérol LDL a été mesuré pour 12 877 participants. Les personnes prenant de 0,025 à 0,8 mg de cérivastatine par jour ont réduit leur cholestérol LDL de 12 à 42 %.",10.1002/14651858.CD012501.pub2
11365,,"There was no dose-related effect of cerivastatin on HDL cholesterol, but overall cerivastatin increased HDL cholesterol by 5%.",Le cholestérol HDL a augmenté de 5 %.,10.1002/14651858.CD012501.pub2
11366,,"When compared to fluvastatin, atorvastatin and rosuvastatin, cerivastatin was about 250-fold more potent than fluvastatin, 20-fold more potent than atorvastatin and 5.5-fold more potent than rosuvastatin at reducing LDL cholesterol; 233-fold more potent than fluvastatin, 18-fold more potent than atorvastatin and six-fold more potent than rosuvastatin at reducing total cholesterol; and 125-fold more potent than fluvastatin, 11-fold more potent than atorvastatin and 13-fold more potent than rosuvastatin at reducing triglycerides.","Pour réduire le cholestérol LDL, la cérivastatine est 250 fois plus forte que la fluvastatine, 20 fois plus forte que l'atorvastatine et 5,5 fois plus forte que la rosuvastatine.",10.1002/14651858.CD012501.pub2
11367,,We judged the certainty of evidence for these effects to be high.,Qualité des données probantes,10.1002/14651858.CD012501.pub2
11368,,We found little or no difference between nurses and doctors in the number of prescriptions and attendance at accident and emergency units (high-certainty evidence).,Le recours à des infirmiers(ères) plutôt qu'à des médecins ne fait que peu ou pas de différence dans le nombre d'ordonnances et de tests prescrits.,10.1002/14651858.CD001271.pub3
11369,,"Study findings suggest that care delivered by nurses, compared to care delivered by doctors, probably generates similar or better health outcomes for a broad range of patient conditions (low- or moderate-certainty evidence):
• Nurse-led primary care may lead to slightly fewer deaths among certain groups of patients, compared to doctor-led care.",Notre revue montre que les soins primaires dirigés par un(e) infirmier(ère) peuvent entraîner un peu moins de décès chez certains groupes de patients que les soins dirigés par un médecin.,10.1002/14651858.CD001271.pub3
11370,,"However, the results vary and it is possible that nurse-led primary care makes little or no difference to the number of deaths (low-certainty evidence).","Cependant, les résultats varient et il est possible que les soins primaires dispensés par un(e) infirmier(ère) n'aient que peu ou pas d'incidence sur le nombre de décès.",10.1002/14651858.CD001271.pub3
11371,,"There may be little or no difference in the number of tests and investigations, hospital referrals and hospital admissions between nurses and doctors (low-certainty evidence).","Les études ont révélé peu ou pas de différence dans le nombre d'ordonnances et il peut n'y avoir que peu ou pas de différence dans le nombre de tests et d'examens ordonnés, ou dans l'utilisation d'autres services par les patients.",10.1002/14651858.CD001271.pub3
11372,,We are uncertain of the effects of nurse-led care on the costs of care because the certainty of this evidence was assessed as very low.,Nous avons évalué la certitude de cette constatation comme étant très faible.,10.1002/14651858.CD001271.pub3
11373,,"ACB versus femoral nerve block
We included 15 RCTs for this comparison.","Au total, 15 ECR ont comparé le bloc au canal des adducteurs au bloc du nerf fémoral.",10.1002/14651858.CD012262.pub2
11374,,"We are currently uncertain whether patients treated with ACB suffer from lower pain intensity at rest and during movement, fewer opioid-related adverse events, and fewer accidental falls during postoperative care compared to patients receiving sham treatment.",Nous ne savons pas si les patients traités par un bloc au canal des adducteurs ressentent la douleur avec moins d'intensité au repos ou en mouvement (p. ex.,10.1002/14651858.CD012262.pub2
11375,,"We are currently uncertain whether patients treated with ACB suffer from lower pain intensity at rest and during movement, fewer opioid-related adverse events, and fewer accidental falls during postoperative care compared to patients receiving sham treatment.",Il n'est pas non plus certain que les patients bénéficiant d'un bloc au canal des adducteurs ressentent une douleur postopératoire au repos et en mouvement d'intensité différente en comparaison avec ceux traités par un bloc nerveux fémoral.,10.1002/14651858.CD012262.pub2
11376,,We used GRADE to assess the quality of evidence for primary outcomes.,"Pour de nombreux résultats, nous avons évalué la qualité des données comme faible ou très faible.",10.1002/14651858.CD012262.pub2
11377,,Altogether 223 patients with DTC participated in four trials.,"Au total, 223 patients atteints de cancer thyroïdien différencié étaient recrutés dans quatre études.",10.1002/14651858.CD008302.pub2
11378,,We found no statistically significant differences between rhTSH and THW treatment in terms of successful ablation rate but significant benefits in radiation exposure to blood and bone marrow.,"Nous n'avons observé aucune différence statistiquement significative entre la thyréostimuline humaine recombinante et la suppression des hormones thyroïdiennes en termes de réduction efficace des reliquats thyroïdiens ou des cellules cancéreuses, mais des bénéfices significatifs étaient rapportés concernant l'exposition du sang et de la moelle osseuse aux radiations.",10.1002/14651858.CD008302.pub2
11379,,One trial reported on benefits in some domains of health-related quality of life.,Un essai documentait des effets bénéfiques dans certains domaines de la qualité de vie liée à la santé.,10.1002/14651858.CD008302.pub2
11380,,"None of the included trials investigated complete or partial remission of metastatic tumour, secondary malignancies or economic outcomes.","Aucun des essais inclus n'examinait la rémission totale ou partielle de la tumeur métastatique, les tumeurs secondaires ou les résultats économiques.",10.1002/14651858.CD008302.pub2
11381,,We did not find sufficient data comparing rhTSH with THW-aided radioiodine treatment for metastatic DTC.,Nous n'avons pas identifié suffisamment de données pour comparer le traitement à l'iode radioactif combiné à de la thyréostimuline recombinante humaine ou à une suppression des hormones thyroïdiennes dans le cancer différencié métastatique.,10.1002/14651858.CD008302.pub2
11382,,"High-quality evidence showed that first-line low-dose thiazides reduced mortality (11.0% with control versus 9.8% with treatment; RR 0.89, 95% CI 0.82 to 0.97); total CVS (12.9% with control versus 9.0% with treatment; RR 0.70, 95% CI 0.64 to 0.76), stroke (6.2% with control versus 4.2% with treatment; RR 0.68, 95% CI 0.60 to 0.77), and coronary heart disease (3.9% with control versus 2.8% with treatment; RR 0.72, 95% CI 0.61 to 0.84).","Nous avons conclu que la majeure partie des preuves démontraient que de faibles doses de diurétiques thiazidiques en première intention réduisaient la mortalité, les accidents vasculaires cérébraux et les crises cardiaques.",10.1002/14651858.CD001841.pub3
11383,,First-line high-dose thiazides and first-line beta-blockers were inferior to first-line low-dose thiazides.,Les bêta-bloquants et les fortes doses de thiazidiques étaient inférieurs.,10.1002/14651858.CD001841.pub3
11384,,There is not enough evidence to evaluate corticosteroid treatment for people with acute presumed ischaemic stroke.,Il n'a pas été démontré que les corticostéroïdes sont bénéfiques en cas d'AVC ischémique aigu.,10.1002/14651858.CD000064.pub2
11385,,"Primary Raynaud's phenomenon has no underlying disease associated with it, while secondary Raynaud's phenomenon is associated with conective tissue disorders such as scleroderma.",Le phénomène de Raynaud primaire n'est associé à aucune maladie sous-jacente.,10.1002/14651858.CD000955
11386,,"Scleroderma is a connective tissue disease causing fibrosis and commonly affects the skin and internal organs such as the GI tract, lungs, kidney and heart.","La sclérodermie est une affection des tissus connectifs entraînant un durcissement et touche généralement la peau et les organes internes comme la voie GI, les poumons, les reins et le cœur.",10.1002/14651858.CD000955
11387,,"Stroke care pathways have the potential to promote organised and efficient patient care that is based on best evidence and guidelines, but evidence to support their use is unclear.",Les chemins cliniques visent à promouvoir une prise en charge du patient organisée et efficace fondée sur les meilleures preuves et recommandations.,10.1002/14651858.CD002924.pub2
11388,,There is currently insufficient supporting evidence to justify the routine implementation of care pathways for acute stroke management or stroke rehabilitation.,"Actuellement, les preuves ne sont pas suffisantes pour justifier l'introduction de chemins cliniques pour la prise en charge habituelle de tous les patients victimes d'un AVC.",10.1002/14651858.CD002924.pub2
11389,,It has been used for decades in all age groups to treat cardiac arrest and bradycardia.,"L'épinéphrine, un médicament qui stimule le cœur, est utilisé dans le traitement de l'arrêt cardiaque et de la bradycardie chez des patients de tous âges.",10.1002/14651858.CD003849
11390,,To determine the effect of administration of epinephrine to apparently stillborn and extremely bradycardic newborns on mortality and morbidity.,Des recherches sont nécessaires afin de déterminer les effets de l'épinéphrine chez ces nouveau-nés.,10.1002/14651858.CD003849
11391,,We included two trials that involved 294 infants.,Nous avons inclus deux études qui portaient sur 294 nourrissons : l'une incluait 278 nourrissons et l'autre en incluait 16.,10.1002/14651858.CD002058.pub3
11392,,Both studies received grant support and the industry provided aero chambers and metered dose inhalers of budesonide and placebo for the larger study.,"Les deux études ont bénéficié de soutien, et le secteur a fourni des chambres d'inhalation et des aérosols-doseurs de budésonide et de placebo pour l'étude à plus grande échelle.",10.1002/14651858.CD002058.pub3
11393,,No conflict of interest was identified.,Aucun conflit d'intérêt n'a été identifié.,10.1002/14651858.CD002058.pub3
11394,,"The rate of patent ductus arteriosus increased in the group receiving inhaled steroids (RR 1.64, 95% CI 1.23 to 2.17; RD 0.21, 95% CI 0.10 to 0.33; 1 trial, N = 278; NNTH 5, 95% CI 3 to 10).","Le taux de persistance du canal artériel (absence de fermeture physiologique du canal artériel, un des dispositifs de la circulation sanguine fœtale, après la naissance) a augmenté dans le groupe recevant des stéroïdes inhalés.",10.1002/14651858.CD002058.pub3
11395,,In a subset of surviving infants in the United Kingdom and Ireland there were no significant differences in developmental outcomes at 7 years of age.,"Dans un sous-échantillon composé de 52 enfants âgés de 7 ans, il n'y avait pas de différence entre les résultats de suivi à long terme entre les groupes de stéroïdes systémiques et celui des stéroïdes inhalés.",10.1002/14651858.CD002058.pub3
11396,,"However, there was a reduced risk of having ever been diagnosed as asthmatic by 7 years of age in the inhaled steroid group compared with the systemic steroid group (N = 48) (RR 0.42, 95% CI 0.19 to 0.94; RD -0.31, 95% CI -0.58 to -0.05; NNTB 3, 95% CI 2 to 20).","Dans un échantillon encore moins important composé de 48 nourrissons, le résultat ""déjà diagnostiqué comme asthmatique à l'âge de sept ans"" était significativement plus faible chez le groupe des stéroïdes inhalés que chez le groupe des stéroïdes systémiques.",10.1002/14651858.CD002058.pub3
11397,,According to GRADE the quality of the evidence was moderate to low.,"Selon la méthode GRADE, la qualité des preuves allait de faible à modérée.",10.1002/14651858.CD002058.pub3
11398,,"The aim is to identify babies who may be short of oxygen (hypoxic) to guide additional assessments of fetal wellbeing, or determine if the baby needs to be delivered by caesarean section or instrumental vaginal birth.",Écouter et enregistrer le rythme cardiaque du bébé a pour objectif d'identifier les bébés ayant besoin d'oxygène et pouvant bénéficier d'un accouchement précoce par césarienne ou d'un accouchement vaginal instrumental.,10.1002/14651858.CD006066.pub3
11399,,"We included 13 trials involving over 37,000 women.",L'ensemble de ces essais portaient sur plus de 37 000 femmes.,10.1002/14651858.CD006066.pub3
11400,,No data were found comparing no fetal monitoring with continuous CTG.,Aucun essai ne comparait la CTG en continu à l'absence de surveillance.,10.1002/14651858.CD006066.pub3
11401,,"There was an increase in caesarean sections associated with continuous CTG (RR 1.63, 95% CI 1.29 to 2.07, N = 18,861, 11 trials, low quality evidence).",La surveillance continue était associée à un plus grand nombre d'accouchements par césarienne (preuves de faible qualité) et par voie basse instrumentale (preuves de faible qualité).,10.1002/14651858.CD006066.pub3
11402,,"There was no difference in the incidence of cord blood acidosis (RR 0.92, 95% CI 0.27 to 3.11, N = 2494, 2 trials, very low quality evidence) or use of any pharmacological analgesia (RR 0.98, 95% CI 0.88 to 1.09, N = 1677, 3 trials, low quality evidence).","Il n'y avait aucune différence dans le nombre d'acidoses du sang contenu dans le cordon ombilical (preuves de très faible qualité), ou dans le nombre de femmes utilisant des médicaments pour le soulagement de la douleur (preuves de faible qualité) entre les groupes.",10.1002/14651858.CD006066.pub3
11403,,"Compared with intermittent CTG, continuous CTG made no difference to caesarean section rates (RR 1.29, 95% CI 0.84 to 1.97, N = 4044, 1 trial) or instrumental births (RR 1.16, 95% CI 0.92 to 1.46, N = 4044, 1 trial).","Par rapport à la CTG intermittente, la CTG en continu n'a pas mené à des différences dans le nombre de femmes ayant accouché par césarienne ou par voie basse instrumentale.",10.1002/14651858.CD006066.pub3
11404,,"Less cord blood acidosis was observed in women who had intermittent CTG, however, this result could have been due to chance (RR 1.43, 95% CI 0.95 to 2.14, N = 4044, 1 trial).","Il y avait moins d'acidoses du sang contenu dans le cordon ombilical chez les femmes ayant eu une CTG intermittente, mais ce résultat pourrait être dû au hasard.",10.1002/14651858.CD006066.pub3
11405,,"However, continuous CTG was associated with an increase in caesarean sections and instrumental vaginal births.","Cependant, la CTG en continu était également associée à une augmentation du nombre de césariennes et d'accouchements instrumentaux, procédures qui comportent des risques pour les mères.",10.1002/14651858.CD006066.pub3
