,prefix,input_text,target_text,doi
19414,,Further research on the operating properties of these indices is needed given the lack of a fully-validated endoscopic scoring instrument for the evaluation of disease activity in ulcerative colitis.,پژوهشگران دریافتند که هیچ یک از شاخص‌های آندوسکوپی مورد استفاده در حال حاضر به‌طور کامل اعتبارسنجی نشده‌اند.,10.1002/14651858.CD011450.pub2
19415,,Further research on the operating properties of these indices is needed given the lack of a fully-validated endoscopic scoring instrument for the evaluation of disease activity in ulcerative colitis.,با توجه به عدم وجود ابزار نمره‌دهی آندوسکوپی که برای ارزیابی فعالیت بیماری در کولیت اولسراتیو به‌طور کامل اعتبارسنجی شده باشد، به انجام تحقیقات بیش‌تری روی ویژگی‌های کارکردی این شاخص‌ها نیاز است.,10.1002/14651858.CD011450.pub2
19416,,Radical hysterectomy is one of the standard treatments for stage Ia2 to IIa cervical cancer.,رادیکال هیسترکتومی (radical hysterectomy) یکی از درمان‌های استاندارد برای سرطان سرویکس در مراحل اولیه است.,10.1002/14651858.CD012828.pub2
19417,,"Nerve-sparing radical hysterectomy is a modified radical hysterectomy, developed to permit resection of oncologically relevant tissues surrounding the cervical lesion, while preserving the pelvic autonomic nerves.",رادیکال هیسترکتومی با حفظ عصب یک روش رادیکال هیسترکتومی اصلاح شده برای حفظ اعصاب لگن جهت پیشگیری از اختلال عملکرد مثانه است.,10.1002/14651858.CD012828.pub2
19418,,None of the included studies reported rates of intermittent self-catheterisation over one month following surgery.,هیچ کدام از مطالعات وارد شده داده‌ای را مربوط به بقای کلی و نرخ کاتتریزاسیون متناوب که توسط خود فرد انجام می‌شد (پروسیجری که در آن بیمار به صورت دوره‌ای یک لوله کوچک (کاتتر (catheter)) را از طریق مجرای ادراری به مثانه وارد می‌کند تا آن را از ادرار خالی کند) طی یک ماه پس از جراحی گزارش ندادند.,10.1002/14651858.CD012828.pub2
19419,,We could not analyse the relative effect of the two surgical techniques on quality of life due to inconsistent data reported.,به دلیل گزارش داده‌های متناقض، نتوانستیم تاثیر نسبی این دو جراحی را بر کیفیت زندگی ارزیابی کنیم.,10.1002/14651858.CD012828.pub2
19420,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",زنان تحت رادیکال هیسترکتومی با حفظ عصب، نسبت به افرادی که تحت رادیکال هیسترکتومی استاندارد قرار گرفتند، پس از جراحی عملکرد دفع ادرار بهتری (یک روش آموزش مثانه که در آن زن ادرار کردن را با توجه به برنامه‌های از پیش تعیین شده آموزش ‌دیده است) داشتند.,10.1002/14651858.CD012828.pub2
19421,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",ما شواهدی را مبنی بر اینکه زنان تحت رادیکال هیسترکتومی با حفظ عصب با احتمال بیش‌تری در معرض عواقب جانبی جراحی یا عود سرطان قرار دارند، پیدا نکردیم.,10.1002/14651858.CD012828.pub2
19422,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",بنابراین قطعیت شواهد، پائین یا بسیار پائین است.,10.1002/14651858.CD012828.pub2
19423,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",رادیکال هیسترکتومی با حفظ عصب ممکن است شانس اختلال عملکرد مثانه را در مقایسه با رادیکال هیسترکتومی استاندارد کاهش دهد.,10.1002/14651858.CD012828.pub2
19424,,"Nerve-sparing radical hysterectomy may lessen the risk of postoperative bladder dysfunction compared to the standard technique, but the certainty of this evidence is low.",با این حال، قطعیت این شواهد پائین است و مطالعات بیش‌تر، پتانسیل اطلاع‌رسانی بهتر این پیامد را دارند.,10.1002/14651858.CD012828.pub2
19425,,The very low-certainty evidence for disease-free survival and lack of information for overall survival indicate that the oncological safety of nerve-sparing radical hysterectomy for women with early stage cervical cancer remains unclear.,در رابطه با اینکه رادیکال هیسترکتومی با حفظ عصب از نظر پیامدهای بقای سرطان ایمن است یا خیر، بسیار نامطمئن هستیم.,10.1002/14651858.CD012828.pub2
19426,,The very low-certainty evidence for disease-free survival and lack of information for overall survival indicate that the oncological safety of nerve-sparing radical hysterectomy for women with early stage cervical cancer remains unclear.,قطعیت شواهد عود سرطان بسیار پائین بود و هیچ داده طولانی‌مدتی در مورد خطر مرگ‌ومیر بر اثر سرطان یا سایر علل در دسترس نبود.,10.1002/14651858.CD012828.pub2
19427,,The very low-certainty evidence for disease-free survival and lack of information for overall survival indicate that the oncological safety of nerve-sparing radical hysterectomy for women with early stage cervical cancer remains unclear.,مطالعات بین‌المللی با کیفیت بالا که شامل تعداد زیادی از زنان می‌شود، مورد نیاز است تا به ما بگویند که رادیکال هیسترکتومی با حفظ عصب از لحاظ بقا برای زنان مبتلا به سرطان سرویکس اولیه، از آن‌جا که خطر عود در این گروه پائین است، مفید است یا خیر.,10.1002/14651858.CD012828.pub2
19428,,"Action plans offer a form of self-management that can be delivered in the outpatient setting to help individuals recognise and initiate early treatment for exacerbations, thereby reducing their impact.",یک برنامه عملیاتی یک راهنمای گفتاری یا نوشتاری است که با آموزش مختصری به بیماران مبتلا به COPD داده می‌شود تا به آنها در شناسایی نشانه‌های تشدید بیماری و شروع سریع درمان‌های اضافی کمک کند.,10.1002/14651858.CD005074.pub4
19429,,To compare effects of an action plan for COPD exacerbations provided with a single short patient education component and without a comprehensive self-management programme versus usual care.,ما این مرور را برای یافتن این نکته انجام دادیم که یک برنامه عملیاتی برای افراد مبتلا به تشدید COPD باعث بهبودی سلامت آنها و کاهش بستری در بیمارستان می‌شود یا خیر.,10.1002/14651858.CD005074.pub4
19430,,"All studies provided short educational input on COPD, and two studies supplied ongoing support for action plan use.",افراد در سه مطالعه حمایت مداوم داشتند تا به آنها در استفاده از برنامه عملیاتی کمک کند.,10.1002/14651858.CD005074.pub4
19431,,Follow-up was 12 months in four studies and six months in three studies.,افراد مطالعات وارد شده نشانه‌های متوسط تا شدید داشتند و برای شش یا 12 ماه پیگیری شدند.,10.1002/14651858.CD005074.pub4
19432,,"For meta-analyses, we subgrouped studies via phone call follow-up directed at facilitating use of the action plan.",ما نمی‌توانیم بگوییم که پیگیری تلفنی مزایای بیشتری نسبت به پیگیری برنامه عملیاتی به تنهایی دارد یا خیر.,10.1002/14651858.CD005074.pub4
19433,,"Based on the currently available evidence, we are therefore uncertain about the effects of retinoic acid in people with high-risk neuroblastoma.",ما شواهد مربوط به تاثیر افزودن اسید رتینوئیک را به‌عنوان بخشی از درمان پس از ناپدید شدن علائم سرطان پس از شیمی‌درمانی فشرده (شیمی‌درمانی با دوز بالا) به دنبال پیوند اتولوگ (از همان فرد) مغز استخوان (پیوند سلول‌های بنیادی خونساز) در افراد در معرض خطر بالای نوروبلاستوما مرور کردیم.,10.1002/14651858.CD010685.pub3
19434,,Randomised controlled trials (RCTs) evaluating additional retinoic acid after HDCT followed by HSCT for people with high-risk neuroblastoma compared to placebo retinoic acid or to no additional retinoic acid.,افزودن اسید رتینوئیک با همان پیش‌درمان اما از نوع دارونما (placebo) (غیر-فعال) اسید رتینوئیک یا عدم استفاده از اسید رتینوئیک برای دو پیامد اولیه و پنج پیامد ثانویه مقایسه شد.,10.1002/14651858.CD010685.pub3
19435,,Primary outcomes were overall survival and treatment-related mortality.,پیامدهای اولیه شامل بقای کلی (شرکت‌کنندگانی که فوت نکردند) و مرگ‌ومیر مرتبط با درمان (شرکت‌کنندگانی که به دلیل عوارض مداخلات فوت کردند) بود.,10.1002/14651858.CD010685.pub3
19436,,"Secondary outcomes were progression-free survival, event-free survival, early toxicity, late toxicity, and health-related quality of life.",پیامدهای ثانویه شامل بقای بدون پیشرفت (وضغیت بدتر نشده‌ باشد)، بقای بدون حادثه (فارغ از هریک از حوادث گروه خاص)، سمیّت زود و دیرهنگام (تاثیرات زیان‌آور)، و کیفیت زندگی مرتبط با سلامت بود.,10.1002/14651858.CD010685.pub3
19437,,Neuroblastoma is a rare malignant disease and mainly affects infants and very young children.,نوروبلاستوما یک بیماری سرطانی نادر است که بیشترین تاثیر را بر نوزادان و کودکان بسیار جوان می‌گذارد.,10.1002/14651858.CD010685.pub3
19438,,The high-risk group is characterised by metastasis and other features that increase the risk of an adverse outcome.,گروه در معرض خطر بالا مستعد ابتلا به بیماری و سایر ویژگی‌هایی است که خطر حوادث جانبی را افزایش می‌دهد.,10.1002/14651858.CD010685.pub3
19439,,We identified one RCT that included people with high-risk neuroblastoma who received HDCT followed by autologous HSCT (N = 98) after a first random allocation and who received retinoic acid (13-cis-retinoic acid; N = 50) or no further therapy (N = 48) after a second random allocation.,کارآزمایی‌های تصادفی‌سازی شده واحد را با 50 نفر وارد کردیم که از اسید رتینوئیک اضافی پس از شیمی‌درمانی با دوز بالا به دنبال پیوند اتولوگ سلول‌های بنیادی خونساز استفاده کرده بودند، و 48 نفر نیز در گروه درمان بدون استفاده از اسید رتینوئیک قرار داشتند.,10.1002/14651858.CD010685.pub3
19440,,There was no clear evidence of a difference in overall survival and event-free survival between the treatment alternatives.,هیچ تفاوتی بین دو جایگزین‌ درمان برای بقای کلی و بقای بدون حادثه وجود نداشت.,10.1002/14651858.CD010685.pub3
19441,,Information on other outcomes was not available.,سایر پیامدها، از جمله آنهایی که مرتبط با حوادث جانبی بودند، به اندازه کافی گزارش نشدند.,10.1002/14651858.CD010685.pub3
19442,,"Based on the currently available evidence, we are therefore uncertain about the effects of retinoic acid in people with high-risk neuroblastoma.",استفاده از اسید رتینوئیک اضافی به‌عنوان بخشی از درمان پس از ناپدید شدن علائم سرطان پس از شیمی‌درمانی با دوز بالا به دنبال پیوند اتولوگ سلول‌های بنیادی خونساز، ممکن است منجر به افزایش بقا در افراد در معرض خطر بالای نوروبلاستوما نشود، و ما برای ایمنی این درمان، اطلاعاتی در دست نداریم.,10.1002/14651858.CD010685.pub3
19443,,More research is needed for a definitive conclusion.,پیش از انجام نتیجه‌گیری‌های قطعی، به پژوهش‌های بیشتری نیاز داریم.,10.1002/14651858.CD010685.pub3
19444,,"We judged the evidence to be of low quality for overall survival and event-free survival, downgraded because of study limitations and imprecision.",کیفیت شواهد در این مطالعه واحد وارد شده، پائین است.,10.1002/14651858.CD010685.pub3
19445,,"Asthma is a common respiratory condition in children that is characterised by symptoms including wheeze, shortness of breath, chest tightness, and cough.",آسم (asthma) یک بیماری شایع میان کودکان است.,10.1002/14651858.CD011651.pub2
19446,,Schools offer a potentially supportive environment for delivering interventions aimed at improving self-management skills among children.,مدارس، مکان‌های بالقوه‌ای برای توسعه مهارت‌های خود-مدیریتی هستند، اما شواهدی وجود دارد که نشان می‌دهند مداخلات مبتنی بر مدرسه که کنترل آسم را بهبود می‌بخشند، به‌طور سیستماتیک مرور نشده‌اند.,10.1002/14651858.CD011651.pub2
19447,,• To assess effectiveness of school-based interventions provided to improve asthma self-management among children.,• کدام بخش از مداخلات خود-مدیریتی آسم مبتنی بر مدرسه بیشتر احتمال دارد که باعث موفقیت این مداخلات شوند؟,10.1002/14651858.CD011651.pub2
19448,,• To assess effectiveness of school-based interventions provided to improve asthma self-management among children.,• این مداخلات چه تاثیری بر کنترل آسم کودکان، حضور در مدرسه، و حضور در مراکز GP و بیمارستان دارد؟,10.1002/14651858.CD011651.pub2
19449,,We included 55 studies in the review.,ما 55 مطالعه را وارد کردیم.,10.1002/14651858.CD011651.pub2
19450,,"Thirty-three studies in 14,174 children provided information for the QCA, and 33 RCTs in 12,623 children measured the effects of interventions.",سی‌وسه مطالعه به ما کمک کرد تا تعیین کنیم که این مداخلات در بهبود سلامت و بهزیستی (well-being) کودکان موفق هستند یا خیر.,10.1002/14651858.CD011651.pub2
19451,,Eleven studies contributed to both the QCA and the analysis of effectiveness.,یازده مطالعه به هر دو مورد کمک کردند.,10.1002/14651858.CD011651.pub2
19452,,We included 55 studies in the review.,23 مطالعه را با مدل‌های کمی ‌اندازه‌گیری پیامدهای آسم کودکان وارد کردیم (پیامد، چیزی است که شما می‌توانید آن را برای دانستن این‌که مداخله کار می‌کند یا خیر، اندازه‌گیری کنید).,10.1002/14651858.CD011651.pub2
19453,,"School-based asthma self-management interventions probably reduce hospital admission and may slightly reduce ED attendance, although their impact on school attendance could not be measured reliably.",شواهد نشان می‌دهند که مداخلات خود-مدیریتی مبتنی بر مدرسه می‌توانند به کودکان مبتلا به آسم کمک کنند و پذیرش بیمار را در بیمارستان و مراجعه به بخش اورژانس کاهش دهند.,10.1002/14651858.CD011651.pub2
19454,,"Present-centered therapy (PCT) is a non-trauma, manualized psychotherapy for adults with post-traumatic stress disorder (PTSD).",آیا درمان متمرکز بر زمان حال (present-centered therapy; PCT) برای بزرگسالان مبتلا به اختلال استرس پس از تروما (post-traumatic stress disorder; PTSD) در مقایسه با درمان‌های شناختی‌رفتاری متمرکز بر تروما (trauma-focused cognitive-behavioral therapies; TF-CBT) روش درمانی موثری است؟,10.1002/14651858.CD012898.pub2
19455,,Recent trials have indicated that PCT may be an effective treatment option for PTSD and that patients may drop out of PCT at lower rates relative to TF-CBT.,TF-CBT یکی از موثرترین درمان‌ها برای PTSD در نظر گرفته می‌شود.,10.1002/14651858.CD012898.pub2
19456,,PCT was originally designed as a treatment comparator in trials evaluating the effectiveness of trauma-focused cognitive-behavioral therapy (TF-CBT).,اگر‌چه PCT در‌اصل به عنوان درمانی مقایسه شونده با TF-CBT در کارآزمایی‌ها استفاده می‌شد، عملکرد خوبی در این کارآزمایی‌ها داشته و احتمالا با کاهش در نرخ ترک درمان همراه بوده‌ است.,10.1002/14651858.CD012898.pub2
19457,,Recent trials have indicated that PCT may be an effective treatment option for PTSD and that patients may drop out of PCT at lower rates relative to TF-CBT.,اگر PCT در مقایسه با TF-CBT اثربخشی یکسانی دارد و همچنین دارای نرخ پایین‌تر ترک درمان است، پس ممکن است برای کسانی که تمایل به شرکت در درمان‌های متمرکز بر تروما ندارند، گزینه درمانی ارجح باشد.,10.1002/14651858.CD012898.pub2
19458,,Recent trials have indicated that PCT may be an effective treatment option for PTSD and that patients may drop out of PCT at lower rates relative to TF-CBT.,این مرور سیستماتیک به دنبال تعیین این موضوع است که آیا PCT در مقایسه با TF-CBT گزینه درمان موثر‌ی برای بزرگسالان مبتلا به PTSD به حساب می‌آید یا خیر.,10.1002/14651858.CD012898.pub2
19459,,"We included 12 studies (n = 1837), of which, three compared PCT to a wait-list/minimal attention (WL/MA) group and 11 compared PCT to TF-CBT.",این مرور شامل 12 مطالعه است که در مجموع 1837 شرکت‌کننده را دربرگرفته‌است.,10.1002/14651858.CD012898.pub2
19460,,"PCT had approximately 14% lower treatment dropout rates compared to TF-CBT (RD -0.14, 95% CI -0.18 to -0.10; participants = 1542; studies = 10).",با این حال، PCT در مقایسه با TF-CBT با کاهش نرخ ترک درمان همراه است.,10.1002/14651858.CD012898.pub2
19461,,We assessed this quality of evidence as low.,با این حال، ما کیفیت کلی شواهد را برای پیامد اولیه‌مان (شدت PTSD پس از درمان) به علت پیامد‌های متناقض و برخی بی‌دقتی‌ها در نتایج، در سطح پائین ارزیابی کردیم.,10.1002/14651858.CD012898.pub2
19462,,We assessed this quality of evidence as low.,ما کیفیت شواهد را در مورد ترک درمان در درمان‌های مختلف، در سطح متوسط ارزیابی کردیم.,10.1002/14651858.CD012898.pub2
19463,,"This review updates an earlier review published in the Cochrane Database of Systematic Reviews (Issue 2, 2009) entitled 'Single dose oral diclofenac for acute postoperative pain in adults'.",این مطالعه به‌روزرسانی یک مرور منتشر شده در سال 2009 است. انجام جست‌وجوهای جدید در مارچ 2015 سه مطالعه جدید را شناسایی کردند، که در کل، 18 مطالعه با 3714 شرکت‌کننده وارد شدند که 1902 نفر از آنها با دیکلوفناک و 1007 با دارونما درمان شدند.,10.1002/14651858.CD004768.pub3
19464,,"Diclofenac potassium provides good pain relief at 25 mg, 50 mg, and 100 mg doses.",دیکلوفناک پتاسیم فرمولاسیونی است که به سرعت جذب شده و دوز 50 میلی‌گرم آن بیشترین میزان اطلاعات را ارائه می‌دهد.,10.1002/14651858.CD004768.pub3
19465,,"Adverse event rates were low in these single dose studies, with no difference between diclofenac and placebo (moderate quality evidence).",نرخ عوارض جانبی با دیکلوفناک و دارونما در این مطالعات تک-دوز مشابه بودند (شواهد با کیفیت متوسط).,10.1002/14651858.CD004768.pub3
19466,,Diclofenac sodium has limited efficacy and should probably not be used in acute pain.,دیکلوفناک پتاسیم یک گزینه مفید در کنترل درد حاد است.,10.1002/14651858.CD004768.pub3
19467,,"Three classes of inhaler medications are used to manage chronic obstructive pulmonary disease (COPD): long-acting beta-agonists (LABA), long-acting muscarinic antagonists (LAMA), and inhaled corticosteroids (ICS).",بیماری مزمن انسدادی ریه (chronic obstructive pulmonary disease; COPD) یک بیماری ریوی طولانی‌مدت است، این بیماری با نشانه‌های سرفه، خلط (مایعاتی که از ریه تولید می‌شود، یعنی phlegm) و تنفس مشکل مشخص می‌شود.,10.1002/14651858.CD012066.pub2
19468,,"Three classes of inhaler medications are used to manage chronic obstructive pulmonary disease (COPD): long-acting beta-agonists (LABA), long-acting muscarinic antagonists (LAMA), and inhaled corticosteroids (ICS).",در حال حاضر این امر امکان‌پذیر است که دو دارو را با یک دستگاه اسپری استنشاقی به بیمار بدهیم، این داروها عبارتند ‌از: آنتاگونیست‌های موسکارینی طولانی-اثر (LAMA) به اضافه بتاآگونیست طولانی-اثر (long-acting muscarinic antagonist; LABA) به همراه بتا-آگونیست طولانی-اثر (long-acting beta-agonist; LABA) (ترکیب LAMA+LABA) و ترکیب LABA به اضافه کورتیکواستروئید استنشاقی (inhaled corticosteroid; ICS) (ترکیب LABA+ICS).,10.1002/14651858.CD012066.pub2
19469,,"The previous Global Initiative for Chronic Obstructive Lung Disease (GOLD) guidance recommended LABA+ICS as the first-line treatment for managing stable COPD in high-risk people of categories C and D. However, the updated GOLD 2017 guidance recommends LAMA+LABA over LABA+ICS.",راهنما‌های بالینی جدید ترکیب LAMA+LABA را بر ترکیب LABA+ICS ارجح می‌دانند.,10.1002/14651858.CD012066.pub2
19470,,We included 11 studies comprising 9839 participants in our quantitative analysis.,ما 11 مطالعه را با 9839 شرکت‌کننده وارد مرور کردیم که در آنها مزایا و مضرات ترکیبات LAMA+LABA و LABA+ICS در درمان افراد مبتلا به COPD بررسی شده بود.,10.1002/14651858.CD012066.pub2
19471,,"All but one study were sponsored by pharmaceutical companies, thus we rated them as having a high risk of 'other bias'.",از آنجایی‌ که مطالعات تجزیه‌وتحلیل شده به وسیله شرکت‌های دارویی حمایت شده‌اند، ما باید نتایج را با دقت تفسیر کنیم.,10.1002/14651858.CD012066.pub2
19472,,These data were supported by low or moderate quality evidence generated from mainly participants with moderate to severe COPD in heterogeneous trials with an observation period of less than one year.,این داده‌ها به وسیله شواهد با کیفیت متوسط یا پائین حمایت می‌شود و از کارآزمایی‌هایی به دست آمده که در آنها افراد مبتلا به COPD متوسط تا شدید برای کمتر از یک سال بررسی شده بودند.,10.1002/14651858.CD012066.pub2
19473,,It has been reported that ozone therapy might be helpful in treating foot ulcers in people with diabetes mellitus (DM).,دیابت ملیتوس (diabetes mellitus; DM) یک بیماری شایع است که منجر به غلظت بالای قند در خون می‌شود.,10.1002/14651858.CD008474.pub2
19474,,It has been reported that ozone therapy might be helpful in treating foot ulcers in people with diabetes mellitus (DM).,افرادی که برای یک مدت طولانی مبتلا به دیابت بوده‌اند، اغلب از زخم‌های پای رنج می‌برند.,10.1002/14651858.CD008474.pub2
19475,,It has been reported that ozone therapy might be helpful in treating foot ulcers in people with diabetes mellitus (DM).,ازن یک نوع گاز است و می‌تواند به عنوان یک درمان برای زخم در افراد مبتلا به دیابت به کار رود و با استفاده از روغن‌های ازن (به عنوان مثال روغن آفتابگردان یا زیتون ازنه شده)، یا ترکیبی از اکسیژن و ازن، به طور مستقیم برای زخم استفاده شود، یا از طریق دمیدن به درون رکتال (به بخش نهایی روده از طریق مقعد دمیده می‌شود) به کار برده شود.,10.1002/14651858.CD008474.pub2
19476,,To assess the effects of ozone therapy on the healing of foot ulcers in people with DM.,این مرور، سعی در پی بردن به این موضوع دارد که برای درمان زخم پا در افراد مبتلا به DM، استفاده از ازن‌تراپی به تنهایی موثر است یا وقتی به عنوان بخشی از یک بسته مراقبت به کار برده می‌شود.,10.1002/14651858.CD008474.pub2
19477,,Three studies (212 participants) were included in this review.,نویسندگان این مرور، منابع علمی پزشکی را تا 3 مارچ 2015 جست‌وجو و سه کارآزمایی بالینی مرتبط (212 شرکت‌کننده) را شناسایی کردند که ازن‌تراپی را برای درمان زخم پا در افراد مبتلا به دیابت ارزیابی کرده بودند.,10.1002/14651858.CD008474.pub2
19478,,One trial (101 participants) compared ozone treatment with antibiotics for foot ulcers in people with DM.,یک کارآزمایی، با 101 شرکت‌کننده، درمان ازن را با آنتی‌بیوتیک‌ها مقایسه و به مدت 20 روز افراد را پیگیری کرده بود.,10.1002/14651858.CD008474.pub2
19479,,"This study showed that ozone treatment was associated with a greater reduction in ulcer area from baseline to the end of the study than treatment with antibiotics (MD -20.54 cm2, 95% CI -20.61 to -20.47), and a shorter duration of hospitalisation (MD -8.00 days, 95% CI -14.17 to -1.83), but did not appear to affect the number of ulcers healed over 20 days (RR 1.10, 95% CI 0.87 to 1.40).",نتایج حاصل از این مطالعه نشان داد که در گروه تحت درمان با ازن، کاهش بیشتری در اندازه زخم وجود داشت و طول مدت بستری نیز کوتاه‌تر بود، اما هیچ مزیت آشکاری از نظر تعداد زخم پای شفا یافته وجود نداشت.,10.1002/14651858.CD008474.pub2
19480,,No side effects were observed in either group.,عوارض جانبی (تاثیرات یا آسیب‌های جانبی) در هیچ گروه درمانی مشاهده نشد.,10.1002/14651858.CD008474.pub2
19481,,The other two trials (111 participants) compared ozone treatment plus usual care with usual care for foot ulcers in people with DM.,دو کارآزمایی دیگر (با 111 شرکت‌کننده) درمان با استفاده از ازن را به همراه مراقبت معمول با مراقبت معمول مقایسه کرده بودند.,10.1002/14651858.CD008474.pub2
19482,,"The meta-analysis results did not show evidence of a difference between groups for the outcomes of reduction of ulcer area (MD -2.11 cm2, 95% CI -5.29 to 1.07), the number of ulcers healed (RR 1.69, 95% CI 0.90 to 3.17), adverse events (RR 2.27, 95% CI 0.48 to 10.79), or amputation rate (RR 2.73, 95%CI 0.12, 64.42).",نتایج این دو مطالعه نشان داد که تفاوت آشکاری بین دو گروه در کاهش اندازه زخم، تعداد زخم پای شفا یافته، یا وقوع عوارض جانبی و نرخ آمپوتاسیون مشاهده نشد.,10.1002/14651858.CD008474.pub2
19483,,"The available evidence was three small RCTs with unclear methodology, so we are unable to draw any firm conclusions regarding the effectiveness of ozone therapy for foot ulcers in people with DM.",با توجه به داده‌های محدود و با کیفیت ضعیف، نویسندگان این مرور قادر به نتیجه‌گیری کردن درباره اثربخشی ازن‌درمانی بر درمان زخم‌های پا در افراد مبتلا به DM نبودند.,10.1002/14651858.CD008474.pub2
19484,,Late onset neonatal sepsis (systemic infection after 48 hours of age) continues to be a significant cause of morbidity and mortality.,سپسیس در نوزادان با سن بیش از 48 ساعت، عفونت دیررس نوزادی نامیده می‌شود؛ علت آن معمولا باکتریایی، و گاهی عفونت قارچی است.,10.1002/14651858.CD004501.pub2
19485,,It is not clear which antibiotic regimen is most suitable for initial treatment of suspected late onset sepsis.,این مرور کاکرین، بررسی کرد که از نظر اثربخشی و عوارض جانبی، کدام آنتی‌بیوتیک‌ها در درمان سپسیس دیررس نوزادی بهترین هستند.,10.1002/14651858.CD004501.pub2
19486,,It is not clear which antibiotic regimen is most suitable for initial treatment of suspected late onset sepsis.,نویسندگان مرور کاکرین نتیجه گرفتند که پژوهش کافی برای توصیه یک نوع درمان آنتی‌بیوتیکی نسبت به دیگری در سپسیس دیررس نوزادی وجود ندارد.,10.1002/14651858.CD004501.pub2
19487,,To determine the effect of vitamin K prophylaxis in the prevention of vitamin K deficiency bleeding (VKDB) in preterm infants.,آیا مصرف پروفیلاکسی ویتامین K در پیشگیری از خونریزی ناشی از کمبود ویتامین K؛ (vitamin K deficiency bleeding; VKBD) در نوزادان پره‌ترم موثر است؟,10.1002/14651858.CD008342.pub2
19488,,"Preterm infants are potentially at greater risk for VKDB because of delayed feeding and subsequent delay in the colonization of their gastrointestinal system with vitamin K producing microflora, as well as immature hepatic and hemostatic function.",نوزادان پره‌ترم به علت تاخیر در تغذیه و بنابراین، تاخیر در کلونیزاسیون (colonization) روده با باکتری تولید کننده ویتامین K و هم‌چنین نارسایی عملکرد کبد و عملکرد لخته شدن خون، به‌طور بالقوه در معرض خطر بالای VKBD قرار دارند.,10.1002/14651858.CD008342.pub2
19489,,"Preterm infants are potentially at greater risk for VKDB because of delayed feeding and subsequent delay in the colonization of their gastrointestinal system with vitamin K producing microflora, as well as immature hepatic and hemostatic function.",نوزادان پره‌ترم به‌طور معمول ویتامین K پروفیلاکتیک را از طریق راه‌های داخل وریدی یا عضلانی دریافت می‌کنند.,10.1002/14651858.CD008342.pub2
19490,,We did not identify any eligible studies that compared vitamin K to no treatment.,در جست‌وجویی که تا 5 دسامبر 2016 کامل شد، هیچ مطالعه‌ای را در مورد نوزادان پره‌ترم نیافتیم که مصرف پروفیلاکتیک ویتامین K را با عدم درمان مقایسه کند و فقط یک مطالعه دوز و روش تجویز ویتامین K را مقایسه کرد.,10.1002/14651858.CD008342.pub2
19491,,"Given that only one small study met the inclusion criteria, we assessed the quality of the evidence for the outcomes evaluated as low.",یک مطالعه معیارهای ورود به مطالعه را داشت و دوز و روش تجویز را مقایسه کرد.,10.1002/14651858.CD008342.pub2
19492,,Dosage studies suggest that we are currently giving doses of vitamin K to preterm infants that lead to supraphysiologic levels.,برای تعیین بهترین دوز و روش تجویز ویتامین K به نوزادان پره‌ترم، انجام مطالعات بیشتر با کیفیت بالا مورد نیاز است.,10.1002/14651858.CD008342.pub2
19493,,"Given that only one small study met the inclusion criteria, we assessed the quality of the evidence for the outcomes evaluated as low.",شواهد با کیفیت پائین.,10.1002/14651858.CD008342.pub2
19494,,The efficacy of tapentadol is stated to be comparable to morphine and oxycodone.,تاپنتادول (tapentadol) خوراکی، تسکین درد خوبی را مشابه با مورفین یا اکسی‌کدون، برای افراد مبتلا به درد متوسط تا شدید سرطان ایجاد می‌کند.,10.1002/14651858.CD011460.pub2
19495,,A large proportion of people with advanced cancer will experience moderate to severe pain.,از بین 2 یا 3 فرد مبتلا به سرطان، یک نفر دچار درد متوسط تا شدید خواهد شد.,10.1002/14651858.CD011460.pub2
19496,,"To assess the analgesic efficacy of tapentadol for the relief of cancer pain in adults, and the adverse events associated with its use in clinical trials.",تاپنتادول در کارآزمایی‌های بالینی از سال 2005 مطالعه شده، اما فقط از سال 2011 در انگلستان استفاده شده است.,10.1002/14651858.CD011460.pub2
19497,,We included randomised controlled trials (RCTs) of tapentadol compared with placebo or active controls in adults with moderate to severe cancer pain.,ما بانک‌های اطلاعاتی پزشکی را برای یافتن کارآزمایی‌های بالینی جست‌وجو کردیم که در آنها تاپنتادول با دارونما (placebo) (داروی ساختگی) یا سایر داروهای ضد-درد در بزرگسالان مبتلا به سرطان با درد متوسط تا شدید مقایسه شده، و درد را با استفاده از روش‌های ارزیابی شناخته شده اندازه‌گیری کردند.,10.1002/14651858.CD011460.pub2
19498,,We included four studies with 1029 participants.,ما چهار مطالعه را با 1029 شرکت‌کننده یافتیم.,10.1002/14651858.CD011460.pub2
19499,,Rescue medication (morphine or oxycodone immediate-release) was available to participants in all studies.,هر چهار مطالعه، شرکت‏‌کنندگان مصرف کننده تاپنتادول را با شرکت‏‌کنندگان مصرف کننده داروی مشابه، مانند مورفین یا اکسی‌کدون، مقایسه کردند.,10.1002/14651858.CD011460.pub2
