,prefix,input_text,target_text,doi
26500,,"None of the 19 participants achieved a 50% reduction in pain intensity, either when receiving methadone or when receiving placebo.","In one study, none of the 19 participants achieved a 50% reduction in pain intensity, either when receiving methadone or when receiving placebo (a sugar pill).",10.1002/14651858.CD012499.pub2
26501,,"None of the 19 participants achieved a 50% reduction in pain intensity, either when receiving methadone or when receiving placebo.",These reductions in pain intensity have been shown to be important to patients.,10.1002/14651858.CD012499.pub2
26502,,"For secondary efficacy outcomes, one study reported maximum and mean pain intensity and pain relief, and reported statistically significant improvements versus placebo for all outcomes with 20 mg daily doses of methadone, but not with 10 mg daily doses.","In addition, one study found improvements in average and maximum pain intensity and pain relief when comparing methadone with placebo.",10.1002/14651858.CD012499.pub2
26503,,"In the two studies that reported data, 0/29 participants withdrew due to lack of efficacy, whereas 4/29 participants withdrew due to adverse events while taking methadone versus 3/29 while taking placebo.","In the two studies that reported dropouts from the study, none of 29 participants dropped out because they thought methadone or the placebo was not helping their pain; whereas four of 29 dropped out because of side effects while taking methadone and three of 29 while taking placebo.",10.1002/14651858.CD012499.pub2
26504,,"One study reported incidences for several individual adverse events, but found a statistically significant increased incidence for methadone over placebo for only one event, dizziness.","One study reported how many participants had specific side effects, and found increased dizziness with methadone compared to placebo.",10.1002/14651858.CD012499.pub2
26505,,There were no serious adverse events or deaths reported.,There were no serious side effects or deaths reported.,10.1002/14651858.CD012499.pub2
26506,,"We assessed the quality of the evidence as very low for all efficacy and safety outcomes using GRADE, primarily because of the heterogeneity of study designs and populations, short durations, cross-over methodology, and few participants and events.","We rated the quality of the evidence as very low because there were only three small studies with different designs, and with few participants and events.",10.1002/14651858.CD012499.pub2
26507,,"We assessed the quality of the evidence as very low for all efficacy and safety outcomes using GRADE, primarily because of the heterogeneity of study designs and populations, short durations, cross-over methodology, and few participants and events.",Very low quality evidence means that we are very uncertain about the results.,10.1002/14651858.CD012499.pub2
26508,,To determine the overall effectiveness and safety of antithrombotic drugs for people with ICH.,What is the effectiveness and safety of medications used to prevent clots (antithrombotic treatments) both in the early stages and long-term in people who have had a bleed within their brain (intracerebral haemorrhage)?,10.1002/14651858.CD012144.pub2
26509,,Survivors of stroke due to intracerebral haemorrhage (ICH) are at risk of thromboembolism.,People with stroke due to bleeding in the brain (also known as intracerebral haemorrhage: ICH) are more likely to develop clots in their blood vessels due to immobility (in the early stages) and due to other medical conditions (in the long term).,10.1002/14651858.CD012144.pub2
26510,,We searched the Cochrane Stroke Group Trials Register (24 March 2017).,"From extensive searches conducted on 8 March 2017, we identified two relevant randomised controlled trials (RCTs), which are the fairest tests of treatment.",10.1002/14651858.CD012144.pub2
26511,,"Parenteral anticoagulation did not cause a statistically significant difference in case fatality (RR 1.25, 95% confidence interval (CI) 0.38 to 4.07 in one RCT involving 46 participants, low-quality evidence), ICH, or major extracerebral haemorrhage (no detected events in one RCT involving 75 participants, low-quality evidence), growth of ICH (RR 1.64, 95% CI 0.51 to 5.29 in two RCTs involving 121 participants, low-quality evidence), deep vein thrombosis (RR 0.99, 95% CI 0.49 to 1.96 in two RCTs involving 121 participants, low quality evidence), or major ischaemic events (RR 0.54, 95% CI 0.23 to 1.28 in two RCTs involving 121 participants, low quality evidence).","One RCT involving 46 participants reported on case fatality associated with short-term antithrombotic treatment, and did not find a statistically meaningful effect.",10.1002/14651858.CD012144.pub2
26512,,RCTs comparing starting versus avoiding antiplatelet or anticoagulant drugs after ICH appear justified and are needed in clinical practice.,New high-quality RCTs investigating the use of antithrombotic treatment after stroke due to ICH appear justified and are needed.,10.1002/14651858.CD012144.pub2
26513,,On the basis of very low quality evidence we are unable to determine the effects of pericyazine in comparison with typical or atypical antipsychotics for the treatment of schizophrenia.,"The quality of evidence was rated by the authors to be very low, and their results were imprecise for many outcomes where they compared pericyazine and other older and newer antipsychotic drugs.",10.1002/14651858.CD007479.pub2
26514,,On the basis of very low quality evidence we are unable to determine the effects of pericyazine in comparison with typical or atypical antipsychotics for the treatment of schizophrenia.,The evidence is inadequate to determine whether pericyazine is better than other antipsychotics.,10.1002/14651858.CD007479.pub2
26515,,"The estimated risk of leaving the study early for specific reasons was imprecise for the comparisons of pericyazine with typical antipsychotics (2 RCTs, n = 71, RR 0.46 CI 0.11 to 1.90, very low quality of evidence), and with atypical antipsychotics (1 RCT, n = 93, RR 0.13 CI 0.01 to 2.42, very low quality of evidence).",The results of the analysis for the outcome of improvement were imprecise and the authors could not be certain that more people who took pericyazine were found to have not improved compared with those who took typical antipsychotics.,10.1002/14651858.CD007479.pub2
26516,,"Pericyazine was associated with more extrapyramidal side effects than typical antipsychotics (3 RCTs, n = 163, RR 0.52 CI 0.34 to 0.80, very low quality of evidence) and atypical antipsychotics (1 RCT, n = 93, RR 2.69 CI 1.35 to 5.36, very low quality of evidence).","More side effects, such as involuntary shaking, tremors, restlessness and spasms, were experienced by people who took pericyazine than other typical or atypical antipsychotics.",10.1002/14651858.CD007479.pub2
26517,,On the basis of very low quality evidence we are unable to determine the effects of pericyazine in comparison with typical or atypical antipsychotics for the treatment of schizophrenia.,"This lack of evidence leaves people with schizophrenia, mental health professionals and policy makers with little information on the benefits, hazards or problems of pericyazine.",10.1002/14651858.CD007479.pub2
26518,,"It is primarily treated by allergen avoidance and medical treatment, but when these measures fail to control symptoms then surgery to the inferior turbinates of nose is often performed.","Inferior turbinate (lining of nose) surgery is a commonly performed procedure in ENT as shrinking the lining may reduce some of the symptoms of allergic rhinitis, particularly nose blockage.",10.1002/14651858.CD005235.pub2
26519,,"Randomised controlled trials of inferior turbinate surgery versus continued medical treatment for proven allergic rhinitis, or comparisons between one technique of inferior turbinate surgery versus another technique, after maximal medical treatment.",We set out to identify randomised controlled trials (RCTs) of inferior turbinate surgery compared to continued medical treatment in allergic rhinitis patients in whom medical treatment had failed to relieve symptoms.,10.1002/14651858.CD005235.pub2
26520,,"Future trials needs to be rigorous in design and delivery, separate adults from paediatric patients, not combine allergic with non-allergic patients and last long enough to determine long-term results and complications.","Research, in the form of properly conducted trials comparing various techniques and assessing long-term results and complications, has not yet been done in this field.",10.1002/14651858.CD005235.pub2
26521,,Persistent infection with high-risk human papillomaviruses (hrHPV) types is causally linked with the development of cervical precancer and cancer.,Human papillomaviruses (HPV) are sexually transmitted and are common in young people.,10.1002/14651858.CD009069.pub3
26522,,Persistent infection with high-risk human papillomaviruses (hrHPV) types is causally linked with the development of cervical precancer and cancer.,There are a number of different hrHPV types which can cause cervical precancer and cancer.,10.1002/14651858.CD009069.pub3
26523,,HPV types 16 and 18 cause approximately 70% of cervical cancers worldwide.,"HPV16 and 18 are the most important high-risk types, since they cause about 70% of cervical cancers worldwide.",10.1002/14651858.CD009069.pub3
26524,,"We included 26 trials (73,428 participants).","We included 26 studies involving 73,428 adolescent girls and women.",10.1002/14651858.CD009069.pub3
26525,,"Ten trials, with follow-up of 1.3 to 8 years, addressed protection against CIN/AIS.","All trials evaluated vaccine safety over a period 0.5 to 7 years and ten trials, with follow-up 3.5 to 8 years, addressed protection against precancer.",10.1002/14651858.CD009069.pub3
26526,,Studies were not large enough or of sufficient duration to evaluate cervical cancer outcomes.,Cervical cancer outcomes are not available.,10.1002/14651858.CD009069.pub3
26527,,Most women were under 26 years of age.,Most participants enrolled were younger than 26 years of age.,10.1002/14651858.CD009069.pub3
26528,,Three trials recruited women aged 25 and over.,Three trials recruited women between 25 to 45 years.,10.1002/14651858.CD009069.pub3
26529,,To evaluate the harms and protection of prophylactic human papillomaviruses (HPV) vaccines against cervical precancer and HPV16/18 infection in adolescent girls and women.,"We assessed protection against precancer in individuals who were free of hrHPV, free of HPV16/18 or those with or without HPV infection at the time of vaccination.",10.1002/14651858.CD009069.pub3
26530,,To evaluate the harms and protection of prophylactic human papillomaviruses (HPV) vaccines against cervical precancer and HPV16/18 infection in adolescent girls and women.,We separately assessed precancer associated with HPV16/18 and any precancer.,10.1002/14651858.CD009069.pub3
26531,,To evaluate the harms and protection of prophylactic human papillomaviruses (HPV) vaccines against cervical precancer and HPV16/18 infection in adolescent girls and women.,Protection against cervical precancer,10.1002/14651858.CD009069.pub3
26532,,"HPV vaccines reduce the risk of CIN3+ and AIS associated with HPV16/18 in younger women (RR 0.05 (0.02 to 0.14), high certainty and RR 0.09 (0.01 to 0.72), moderate certainty, respectively).","HPV vaccines reduce the risk of cervical precancer associated with HPV16/18 from 164 to 2/10,000 women (high certainty).",10.1002/14651858.CD009069.pub3
26533,,"Vaccines reduce any CIN2+ from 231 to 95/10,000, (RR 0.41 (0.32 to 0.52)) in younger women.","They reduce also any precancer from 287 to 106/10,000 (high certainty).",10.1002/14651858.CD009069.pub3
26534,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","2) Women free of HPV16/18
The effect of HPV vaccines on risk of precancer differ by age group.",10.1002/14651858.CD009069.pub3
26535,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","In younger women, HPV vaccines reduce the risk of precancer associated with HPV16/18 from 113 to 6/10,000 women (high certainty).",10.1002/14651858.CD009069.pub3
26536,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","HPV vaccines lower the number of women with any precancer from 231 to 95/10,000 (high certainty).",10.1002/14651858.CD009069.pub3
26537,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","In women older than 25, the vaccines reduce the number with precancer associated with HPV16/18 from 45 to 14/10,000 (moderate certainty).",10.1002/14651858.CD009069.pub3
26538,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","3) All women with or without HPV infection
In those vaccinated between 15 to 26 years of age, HPV vaccination reduces the risk of precancer associated with HPV16/18 from 341 to 157/10,000 (high certainty) and any precancer from 559 to 391/10,000 (high certainty).",10.1002/14651858.CD009069.pub3
26539,,"In women vaccinated at 24 to 45 years of age, there is moderate-certainty evidence that the risks of CIN2+ associated with HPV16/18 and any CIN2+ are similar between vaccinated and unvaccinated women (RR 0.74 (0.52 to 1.05) and RR 1.04 (0.83 to 1.30) respectively).","In older women, vaccinated between 25 to 45 years of age, the effects of HPV vaccine on precancer are smaller, which may be due to previous exposure to HPV.",10.1002/14651858.CD009069.pub3
26540,,"In women vaccinated at 24 to 45 years of age, there is moderate-certainty evidence that the risks of CIN2+ associated with HPV16/18 and any CIN2+ are similar between vaccinated and unvaccinated women (RR 0.74 (0.52 to 1.05) and RR 1.04 (0.83 to 1.30) respectively).","The risk of precancer associated with HPV16/18 is probably reduced from 145/10,000 in unvaccinated women to 107/10,000 women following HPV vaccination (moderate certainty).",10.1002/14651858.CD009069.pub3
26541,,"In women vaccinated at 24 to 45 years of age, there is moderate-certainty evidence that the risks of CIN2+ associated with HPV16/18 and any CIN2+ are similar between vaccinated and unvaccinated women (RR 0.74 (0.52 to 1.05) and RR 1.04 (0.83 to 1.30) respectively).","The risk of any precancer is probably similar between unvaccinated and vaccinated women (343 versus 356/10,000, moderate certainty).",10.1002/14651858.CD009069.pub3
26542,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).",The risk of serious adverse events is similar in HPV and control vaccines (placebo or vaccine against another infection than HPV (high certainty).,10.1002/14651858.CD009069.pub3
26543,,"The number of women with AIS associated with HPV16/18 is reduced from 14 to 5/10,000 with HPV vaccines (high certainty).","The rate of death is similar overall (11/10,000 in control group, 14/10,000 in HPV vaccine group) (low certainty).",10.1002/14651858.CD009069.pub3
26544,,"There is high-certainty evidence that vaccines lower CIN2+ from 164 to 2/10,000 (RR 0.01 (0 to 0.05)) and CIN3+ from 70 to 0/10,000 (RR 0.01 (0.00 to 0.10).",There is high-certainty evidence that HPV vaccines protect against cervical precancer in adolescent girls and women who are vaccinated between 15 and 26 years of age.,10.1002/14651858.CD009069.pub3
26545,,Studies were not large enough or of sufficient duration to evaluate cervical cancer outcomes.,Longer-term follow-up is needed to assess the impact on cervical cancer.,10.1002/14651858.CD009069.pub3
26546,,To perform a systematic review of studies evaluating glucocorticoid efficacy in inhibiting the progression of radiological damage in rheumatoid arthritis.,"This summary of a Cochrane review presents what we know from research about the effect of low dose glucocorticoid pills, such as prednisone, on the progress of rheumatoid arthritis.",10.1002/14651858.CD006356
26547,,Glucocorticoids were mostly added to other disease modifying anti-rheumatoid drug (DMARD) treatment.,This benefit occurred in people already taking a disease-modifying anti-rheumatoid drug (DMARD) and therefore this benefit is over and above any benefits from the DMARDs.,10.1002/14651858.CD006356
26548,,Glucocorticoid use in rheumatoid arthritis (RA) is widespread.,What is rheumatoid arthritis and why use glucocorticoids?,10.1002/14651858.CD006356
26549,,"There remains concern about potential long-term adverse reactions to glucocorticoid therapy, such as increased cardiovascular risk, and this issue requires further research.","There is however still some concern about the long term harms, such as heart problems, when taking glucocorticoids.",10.1002/14651858.CD006356
26550,,"Even in the most conservative estimate, the evidence that glucocorticoids given in addition to standard therapy can substantially reduce the rate of erosion progression in rheumatoid arthritis is convincing.",There is some debate about whether glucocorticoids can slow the erosion and the progression of the disease.,10.1002/14651858.CD006356
26551,,"Even in the most conservative estimate, the evidence that glucocorticoids given in addition to standard therapy can substantially reduce the rate of erosion progression in rheumatoid arthritis is convincing.",What are the effects of glucocorticoids on the progress of rheumatoid arthritis?,10.1002/14651858.CD006356
26552,,Glucocorticoids were mostly added to other disease modifying anti-rheumatoid drug (DMARD) treatment.,Low doses of glucocorticoid pills were taken and usually with a disease-modifying anti-rheumatoid drug (DMARD).,10.1002/14651858.CD006356
26553,,Prolonged usage of AEDs may have long-term adverse effects.,Regular intake of antiepileptic medicines may have long-term side effects.,10.1002/14651858.CD005003.pub3
26554,,"Hence, when a person with epilepsy is in remission, it is logical to attempt to discontinue the medication.","When in remission (free of seizures for some time), it is logical to attempt to stop the medicines.",10.1002/14651858.CD005003.pub3
26555,,Randomized controlled trials that evaluate withdrawal of AEDs in a rapid or slow tapering after varying periods of seizure control in people with epilepsy.,We included randomized controlled trials evaluating the rapid or slow withdrawal (tapering down) of these medicines after varying periods of seizure control in people with epilepsy.,10.1002/14651858.CD005003.pub3
26556,,There were no data for the other outcomes.,"There were no data for other measures such as status epilepticus (a long seizure), death, illness relating to seizures, and quality of life.",10.1002/14651858.CD005003.pub3
26557,,"In view of methodological deficiencies, and small sample size of the two included studies, we cannot draw any reliable conclusions regarding the optimal rate of tapering of AEDs.",Evidence from the two included studies was of very low reliability.,10.1002/14651858.CD005003.pub3
26558,,"Despite medical therapies and surgical interventions for Parkinson's disease (PD), patients develop progressive disability.",In spite of various medical and surgical treatments for Parkinson's disease (PD) patients gradually develop significant physical problems.,10.1002/14651858.CD002815.pub2
26559,,The role of physiotherapy is to maximise functional ability and minimise secondary complications through movement rehabilitation within a context of education and support for the whole person.,"Physiotherapists aim to enable people with PD to maintain their maximum level of mobility, activity and independence through the provision of the appropriate treatment.",10.1002/14651858.CD002815.pub2
26560,,The role of physiotherapy is to maximise functional ability and minimise secondary complications through movement rehabilitation within a context of education and support for the whole person.,"A range of approaches to movement rehabilitation are used, which aim to enhance quality of life by maximising physical ability and minimising secondary complications over the whole course of the disease.",10.1002/14651858.CD002815.pub2
26561,,Trials have shown that physiotherapy has short-term benefits in PD.,"Evidence has shown that physiotherapy has short-term benefits in PD, however which approach of physiotherapy is most effective remains unclear.",10.1002/14651858.CD002815.pub2
26562,,A total of 43 trials were identified with 1673 participants.,A total of 43 randomised trials involving 1673 participants (average trial size of just 39 participants) were identified as suitable for this review.,10.1002/14651858.CD002815.pub2
26563,,"The content and delivery of the physiotherapy interventions varied widely in the trials included within this review, so no quantitative meta-analysis could be performed.","However, despite this grouping, the physiotherapy interventions delivered and the outcomes assessed varied so much that the results of the individual trials could not be combined.",10.1002/14651858.CD002815.pub2
26564,,This review shows that a wide range of physiotherapy interventions to treat PD have been tested .,This review highlights that a wide range of different physiotherapy techniques have been tested to treat PD.,10.1002/14651858.CD002815.pub2
26565,,There is insufficient evidence to support or refute the effectiveness of one physiotherapy intervention over another in PD.,"Considering the small number of participants, the wide variety of physiotherapy interventions and the outcomes assessed, there is insufficient evidence to support the use of one approach of physiotherapy intervention over another for the treatment of PD.",10.1002/14651858.CD002815.pub2
26566,,Invasive urodynamic tests are used to investigate men with lower urinary tract symptoms (LUTS) and voiding dysfunction to determine a definitive objective diagnosis.,"Invasive urodynamic tests are used to measure nerve and muscle function, pressure around and in the bladder and other factors that might help to explain why a man may experience these symptoms.",10.1002/14651858.CD011179.pub2
26567,,"We included two trials, but data were available for only 339 men in one trial, of whom 188 underwent invasive urodynamic studies.","We found two trials, which included around 350 men, although information was available for only 339 men in one trial.",10.1002/14651858.CD011179.pub2
26568,,Statistically significant evidence suggests that the tests did change clinical decision making.,"Some evidence suggests that these tests did alter management decisions, resulting in fewer men undergoing surgery.",10.1002/14651858.CD011179.pub2
26569,,"No evidence was available to demonstrate whether differences in management equated to improved health outcomes, such as relief of symptoms of voiding dysfunction or improved quality of life.","No evidence indicates whether this change in management led to fewer symptoms in men after treatment, and it is not known whether patients reported a better quality of life.",10.1002/14651858.CD011179.pub2
26570,,No evidence from randomised trials revealed the adverse effects associated with invasive urodynamic studies.,No information obtained from the included trials reveals how common side effects were in those undergoing invasive urodynamic testing.,10.1002/14651858.CD011179.pub2
26571,,"Although invasive urodynamic testing did change clinical decision making, we found no evidence to demonstrate whether this led to reduced symptoms of voiding dysfunction after treatment.",Not enough information from trials is available regarding the benefits of invasive urodynamic testing for men with voiding dysfunction.,10.1002/14651858.CD011179.pub2
26572,,"Larger definitive trials of better quality are needed, in which men are randomly allocated to management based on invasive urodynamic findings or to management based on findings obtained by other diagnostic means.","More research is needed in which people are randomly assigned to treatment decisions based on their symptoms, physical examination findings and results of non-invasive tests alone, or based on the extra information provided by invasive urodynamic tests.",10.1002/14651858.CD011179.pub2
26573,,"Data were available for four tumor necrosis factor (TNF)-biologics: (certolizumab pegol (1 study; 37 participants), etanercept (3 studies; 348 participants), golimumab (1 study; 461 participants), infliximab (1 study; 27 participants)), three non-TNF biologics (abatacept (3 studies; 632 participants), rituximab (2 studies; 1019 participants), and tocilizumab (2 studies; 589 participants)); there was only one study for tofacitinib (399 participants).","There were a total of 12 studies (up to June 2015) with data available for four of the tumor necrosis factor (TNF)-biologics (certolizumab pegol, etanercept, golimumab, infliximab) and three of the non-TNF biologics (abatacept, rituximab, and tocilizumab); only one study provided data for tofacitinib.",10.1002/14651858.CD012591
26574,,"Biologic disease-modifying anti-rheumatic drugs (DMARDs: referred to as biologics) are effective in treating rheumatoid arthritis (RA), however there are few head-to-head comparison studies.","- Biologics alone or in combination with methotrexate (MTX), a disease-modifying anti-rheumatic drug (DMARD), improve signs (tender or swollen joints) and symptoms of RA, function, and probably improve the chances of RA remission (disappearance of symptoms), based on high- and moderate-quality evidence (downgraded for imprecision).",10.1002/14651858.CD012591
26575,,"Results were not clinically meaningful or statistically significant for withdrawals due to adverse events and serious adverse events, and were inconclusive for cancer.","Because of the lack of data and low-quality evidence, we are uncertain of the effect of biologics and tofacitinib on the risk of cancer, serious adverse events, and withdrawals due to adverse events.",10.1002/14651858.CD012591
26576,,"Biologic monotherapy versus placebo
Compared to placebo, biologics were associated with clinically meaningful and statistically significant improvement in RA as demonstrated by higher ACR50 and RA remission rates.",Biologic monotherapy versus placebo,10.1002/14651858.CD012591
26577,,"Biologic + MTX versus active comparator (MTX/other traditional DMARDs)
Compared to MTX/other traditional DMARDs, biologic + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50, function measured by HAQ, and RA remission rates in direct comparisons.",Biologic + MTX versus MTX/other traditional DMARDs,10.1002/14651858.CD012591
26578,,"Tofacitinib + MTX versus active comparator (MTX)
In one study, compared to MTX, tofacitinib + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50 (RR 3.24; 95% CI 1.78 to 5.89; absolute benefit RD 19% (95% CI 12% to 26%); NNTB = 6 (95% CI 3 to 14); moderate-quality evidence), and function measured by HAQ, MD 0.27 improvement (95% CI 0.14 to 0.39); absolute benefit RD 9% (95% CI 4.7% to 13%), NNTB = 5 (95% CI 4 to 10); high-quality evidence).",Tofacitinib + MTX versus MTX,10.1002/14651858.CD012591
26579,,"Biologic monotherapy versus placebo
Compared to placebo, biologics were associated with clinically meaningful and statistically significant improvement in RA as demonstrated by higher ACR50 and RA remission rates.",Biologic monotherapy versus placebo,10.1002/14651858.CD012591
26580,,"Biologic + MTX versus active comparator (MTX/other traditional DMARDs)
Compared to MTX/other traditional DMARDs, biologic + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50, function measured by HAQ, and RA remission rates in direct comparisons.",Biologic + MTX versus MTX/other traditional DMARDs,10.1002/14651858.CD012591
26581,,"Tofacitinib + MTX versus active comparator (MTX)
In one study, compared to MTX, tofacitinib + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50 (RR 3.24; 95% CI 1.78 to 5.89; absolute benefit RD 19% (95% CI 12% to 26%); NNTB = 6 (95% CI 3 to 14); moderate-quality evidence), and function measured by HAQ, MD 0.27 improvement (95% CI 0.14 to 0.39); absolute benefit RD 9% (95% CI 4.7% to 13%), NNTB = 5 (95% CI 4 to 10); high-quality evidence).",Tofacitinib + MTX versus MTX,10.1002/14651858.CD012591
26582,,"There were no studies available for analysis for function measured by HAQ, radiographic progression, or cancer outcomes.",No studies were available for analysis.,10.1002/14651858.CD012591
26583,,Results for withdrawals due to adverse events and serious adverse events did not show any statistically significant or clinically meaningful differences.,Drug withdrawal due to adverse events,10.1002/14651858.CD012591
26584,,"Biologic monotherapy versus placebo
Compared to placebo, biologics were associated with clinically meaningful and statistically significant improvement in RA as demonstrated by higher ACR50 and RA remission rates.",Biologic monotherapy versus placebo,10.1002/14651858.CD012591
26585,,"Biologic + MTX versus active comparator (MTX/other traditional DMARDs)
Compared to MTX/other traditional DMARDs, biologic + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50, function measured by HAQ, and RA remission rates in direct comparisons.",Biologic + MTX versus MTX/other traditional DMARDs,10.1002/14651858.CD012591
26586,,"Tofacitinib + MTX versus active comparator (MTX)
In one study, compared to MTX, tofacitinib + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50 (RR 3.24; 95% CI 1.78 to 5.89; absolute benefit RD 19% (95% CI 12% to 26%); NNTB = 6 (95% CI 3 to 14); moderate-quality evidence), and function measured by HAQ, MD 0.27 improvement (95% CI 0.14 to 0.39); absolute benefit RD 9% (95% CI 4.7% to 13%), NNTB = 5 (95% CI 4 to 10); high-quality evidence).",Tofacitinib + MTX versus MTX,10.1002/14651858.CD012591
26587,,"There were no statistically significant or clinically meaningful differences for withdrawals due to adverse events and serious adverse events, and results were inconclusive for cancer.","there was no difference in withdrawals due to adverse events between people on tofacitinib + MTX and people on MTX/DMARD, both with 5 participants out of 100, based on one study.",10.1002/14651858.CD012591
26588,,"Biologic + MTX versus active comparator (MTX/other traditional DMARDs)
Compared to MTX/other traditional DMARDs, biologic + MTX was associated with a clinically meaningful and statistically significant improvement in ACR50, function measured by HAQ, and RA remission rates in direct comparisons.",Biologic + MTX versus MTX/other traditional DMARDs,10.1002/14651858.CD012591
26589,,"Fracture of the proximal humerus, often termed shoulder fracture, is a common injury in older people.",Fracture of the top end of the upper arm bone (proximal humerus) is a common injury in older people.,10.1002/14651858.CD000434.pub4
26590,,"Fracture of the proximal humerus, often termed shoulder fracture, is a common injury in older people.",It is often called a shoulder fracture.,10.1002/14651858.CD000434.pub4
26591,,We included 31 heterogeneous RCTs (1941 participants).,We searched medical databases up to November 2014 and included 31 randomised studies with a total of 1941 participants.,10.1002/14651858.CD000434.pub4
26592,,Most of the 18 separate treatment comparisons were tested by small single-centre trials.,Most of the 18 treatment comparisons were tested by one study only.,10.1002/14651858.CD000434.pub4
26593,,The main exception was the surgical versus non-surgical treatment comparison tested by eight trials.,"The best evidence was from eight studies, one of which was a relatively large multicentre study; these investigated whether surgery gave a better result than non-surgical treatment for displaced fractures.",10.1002/14651858.CD000434.pub4
26594,,Nine trials evaluated non-surgical treatment in mainly minimally displaced fractures.,Nine trials evaluated non-surgical treatment in usually less severe fractures.,10.1002/14651858.CD000434.pub4
26595,,One quasi-randomised trial (28 participants) found the Gilchrist-type sling was generally more comfortable than the Desault-type sling (body bandage).,One trial found a type of arm sling was generally more comfortable than a type of body bandage.,10.1002/14651858.CD000434.pub4
26596,,This found some evidence that early mobilisation resulted in better recovery and less pain in people with mainly minimally displaced fractures.,"There was some evidence that early mobilisation (within one week), compared with delayed mobilisation (after three weeks), resulted in less pain and faster recovery in people with 'stable' fractures.",10.1002/14651858.CD000434.pub4
26597,,Two trials (62 participants) provided evidence indicating little difference in outcome between instruction for home exercises versus supervised physiotherapy.,Two studies provided weak evidence that many patients could generally achieve a satisfactory outcome when given sufficient instruction to pursue exercises on their own.,10.1002/14651858.CD000434.pub4
26598,,"Eight trials, involving 567 older participants, evaluated surgical intervention for displaced fractures.","Eight studies, involving 567 participants with displaced fractures, compared surgical versus non-surgical treatment.",10.1002/14651858.CD000434.pub4
26599,,"There was moderate quality evidence of little difference between groups in mortality in the surgery group (17/248 versus 12/248; risk ratio (RR) 1.40 favouring non-surgical treatment, 95% confidence interval (CI) 0.69 to 2.83; P = 0.35; 6 trials); only one death was explicitly linked with the treatment.",There was little difference between the two groups in mortality.,10.1002/14651858.CD000434.pub4
26600,,Different methods of surgical management were tested in 12 trials.,Twelve trials (744 participants) tested different methods of surgical treatment.,10.1002/14651858.CD000434.pub4
26601,,Very limited evidence suggested similar outcomes from early versus later mobilisation after either surgical fixation (one trial: 64 participants) or hemiarthroplasty (one trial: 49 participants).,There was very limited evidence suggesting similar outcomes for early versus delayed mobilisation after either surgical fixation or hemiarthroplasty.,10.1002/14651858.CD000434.pub4
26602,,The quality of the evidence was either low or very low for all comparisons except the largest comparison.,"We considered that the evidence was either of high or moderate quality for the results of the surgical versus non-surgical treatment comparison, which means that we are pretty certain these results are reliable.",10.1002/14651858.CD000434.pub4
26603,,The quality of the evidence was either low or very low for all comparisons except the largest comparison.,"We considered that the evidence for other comparisons was of low or very low quality, which means we are unsure of these results.",10.1002/14651858.CD000434.pub4
26604,,Prelabour rupture of the membranes (PROM) at or near term (defined in this review as 36 weeks' gestation or beyond) increases the risk of infection for the woman and her baby.,This is called PROM or prelabour rupture of the membranes.,10.1002/14651858.CD001807.pub2
26605,,The routine use of antibiotics for women at the time of term PROM may reduce this risk.,Giving a pregnant woman antibiotics when she has PROM may reduce the risk of infections for the woman and her baby.,10.1002/14651858.CD001807.pub2
26606,,The routine use of antibiotics for women at the time of term PROM may reduce this risk.,Do antibiotics given to women with PROM when they are at or near term (more than 36 weeks' gestation) but not in labour reduce the risk of infection for the baby and the mother?,10.1002/14651858.CD001807.pub2
26607,,The routine use of antibiotics for women at the time of term PROM may reduce this risk.,The evidence showed that routine antibiotics for term PROM did not reduce the risk of infection for pregnant women or their babies when compared to the control group which received a placebo or no antibiotics.,10.1002/14651858.CD001807.pub2
26608,,The quality of the evidence for the primary outcomes using GRADE was judged to be low to very low.,The quality of the evidence using GRADE was judged to be low to very low.,10.1002/14651858.CD001807.pub2
26609,,We are unable to adequately assess the risk of short- and long-term harms from the use of antibiotics due to the unavailability of data.,"There is not enough information in this review to assess the possible side-effects from the use of antibiotics for women or their infants, particularly for any possible long-term harms.",10.1002/14651858.CD001807.pub2
26610,,"Fast-track cardiac care intervention includes administration of low-dose opioid-based general anaesthesia or use of a time-directed extubation protocol, or both.","Fast-track cardiac care involves early removal, within eight hours of heart surgery, of the tube that provides mechanical breathing support (called early tracheal extubation) to enable cardiac surgery.",10.1002/14651858.CD003587.pub3
